full_ids,simpl_tin,simpl_diskbb_norm,simpl_gamma,simpl_FracScat,fit_stat,reduced_fit_stat,mjd,net_source_count_rate,source_percent,source_exposure_time,tin_before_error,diskbb_norm_before_error,gamma_before_error,nthcomp_norm_before_error,nthcomp_fit_stat,nthcomp_reduced_fit_stat,tin_after_error,diskbb_norm_after_error,gamma_after_error,nthcomp_norm_after_error,hardness_ratio,counts_ratio,source_counts,net_source_counts,bg_net_count_rate,pds_exposure
1130360146_9,0.391636,7.37545E+04,3.64758,5.19253E-02,2158.91,13.66398734177215,58199.7609722,244.7,97.6,242.76115529180998,0.389308,70535.6,3.6475800000000005,1.0837299999999999,2123.64,13.440759493670885,,,,,0.04618856914360206,77.21019320825195,66198,66198,3.5781011231315736,
1130360147_2,0.370240,9.84806E+04,3.64758,5.52152E-02,1039.50,7.372340425531915,58200.860740699994,227.2,99.3,140.790050993557,0.37555,83699.5,3.6475800000000005,1.08875,1015.51,7.202198581560284,,,,,0.048039471430725005,265.12773187739066,34517,34517,0.9282117768706396,
1130360152_0,0.338478,8.86387E+04,3.64758,2.29490E-02,1212.61,9.400077519379844,58210.8006597,93.5,99.6,412.815719403123,0.33574,90102.2,3.6475800000000005,0.336065,1199.47,9.298217054263564,,,,,0.02837150047947594,389.2449096543499,38787,38787,0.2420049190420005,
1130360152_1,0.337088,8.86626E+04,3.64758,2.51604E-02,1207.54,9.217862595419847,58210.9939699,91.98,99.5,389.82555299968203,0.336276,86684.0,3.6475800000000005,0.344586,1191.63,9.09641221374046,,,,,0.030084374318884163,325.8687515141948,36175,36175,0.285647414018812,
1130360153_0,0.336592,8.97744E+04,3.64758,2.46974E-02,1314.56,10.112,58211.0583102,91.94,99.6,390.825731304445,0.335828,87754.6,3.6475800000000005,0.34024899999999997,1299.26,9.994307692307693,,,,,0.029067256056940133,382.78530343634804,35970,35970,0.2410671769815304,
1130360155_0,0.321544,9.68541E+04,3.64758,1.99877E-02,1121.60,8.627692307692307,58213.181713,69.38,99.5,473.800208996166,0.320929,95150.0,3.6475800000000005,0.246417,1108.69,8.528384615384615,,,,,0.0255960037318514,286.63816469601727,31540,31540,0.2330505901821045,
1130360155_1,0.323443,9.34096E+04,3.64758,1.72490E-02,1065.72,8.735409836065575,58213.2465972,68.48,99.5,455.808343200479,0.322831,92128.1,3.6475800000000005,0.210682,1054.57,8.644016393442623,,,,,0.02296695609528105,275.45758811811874,29839,29839,0.2385210714788545,
1130360156_0,0.317038,9.77266E+04,3.64758,1.76978E-02,1035.68,7.905954198473283,58214.0215046,62.33,99.4,490.797658902593,0.314703,99825.8,3.6475800000000005,0.218243,1027.18,7.841068702290078,,,,,0.024321206020020185,256.95983702215625,28828,28828,0.2294775507478268,
1130360156_1,0.315747,9.95361E+04,3.64758,1.70309E-02,564.25,5.083333333333333,58214.21436340001,61.26,99.4,248.89781039729098,0.315083,98355.0,3.6475800000000005,0.200958,559.07,5.036666666666667,,,,,0.02354804770599481,238.4001362540694,14266,14266,0.2414349729010412,
1130360156_3,0.313397,9.86350E+04,3.64758,1.61153E-02,1706.30,12.546323529411765,58214.5350579,57.1,99.4,818.665602304187,0.312817,97432.9,3.6475800000000005,0.182469,1690.54,12.430441176470588,,,,,0.02202379454207287,233.72365212212142,43643,43643,0.22906963792988186,
1130360156_5,0.312710,1.00212E+05,3.64758,1.61537E-02,1648.43,12.120808823529412,58214.59960650001,57.12,99.4,783.681539193727,0.31211300000000003,99023.4,3.6475800000000005,0.184222,1633.03,12.007573529411767,,,,,0.02212507623640665,235.31081497746632,41605,41605,0.22657582777784105,
1130360156_6,0.313167,9.86321E+04,3.64758,1.54031E-02,1617.60,11.807299270072992,58214.66344909999,56.5,99.3,841.65772699134,0.312728,97252.2,3.6475800000000005,0.173242,1602.71,11.698613138686133,,,,,0.021412847761953846,207.9892149327501,44430,44430,0.2550310629397956,
1130360157_0,0.307474,1.04897E+05,3.64758,1.45914E-02,818.60,6.765289256198347,58215.2428472,52.3,99.4,423.83078159485,0.306787,104134.0,3.6475800000000005,0.16301500000000002,812.01,6.710826446280992,,,,,0.021241842459022883,221.30041483131652,19918,19918,0.21332311563547335,
1130360157_2,0.307894,1.00874E+05,3.64758,1.28545E-02,1190.30,9.086259541984733,58215.5650694,50.07,99.1,700.722404008033,0.30692800000000003,101001.0,3.6475800000000005,0.140626,1181.11,9.016106870229008,,,,,0.018688848334220118,156.62582764209014,31593,31593,0.2897098025278281,
1130360157_3,0.301017,1.13123E+05,3.64758,1.58978E-02,302.17,3.320549450549451,58215.7538194,48.72,99.2,116.034922426308,0.299213,114906.0,3.6475800000000005,0.18052,299.57,3.291978021978022,,,,,0.02085841603085485,188.66312202872632,5016,5016,0.2303508793325525,
1130360157_4,0.305234,1.04531E+05,3.64758,1.35153E-02,1726.65,12.695955882352942,58215.7551852,48.88,99.0,972.614983913372,0.303237,106939.0,3.6475800000000005,0.152587,1712.9,12.594852941176471,,,,,0.01777508595867751,143.66717444409238,42483,42483,0.3061612071211774,
1130360157_5,0.304981,1.02445E+05,3.64758,1.45118E-02,1377.62,10.51618320610687,58215.821990699995,48.01,99.1,763.6992896004809,0.30444099999999996,101391.0,3.6475800000000005,0.15249300000000002,1364.99,10.419770992366411,,,,,0.01952619804839647,157.33841886429946,32906,32906,0.2756049359864556,
1130360158_2,0.282399,1.20444E+05,3.64758,9.94849E-03,451.19,3.9928318584070794,58218.84383099999,30.81,96.5,345.875647599692,0.279708,128005.0,3.6475800000000005,0.0916088,447.15,3.9570796460176987,,,,,0.011185862060289929,36.441082649645736,8583,8583,0.7001839429508506,
1130360158_3,0.272053,1.43172E+05,3.64758,1.72564E-02,379.77,2.712642857142857,58218.9725579,29.35,95.7,343.876331999432,0.271403,141693.0,3.6475800000000005,0.155995,380.3,2.716428571428572,0.2714,141540.0,3.6476,0.1825,0.029764835729776857,31.119684695666514,8600,8600,0.8303204693177851,
1130360160_0,0.266263,1.33843E+05,3.64758,9.94844E-03,441.42,4.204,58220.7744097,22.0,98.2,450.841022497043,0.265927,133986.0,3.6475800000000005,0.0681081,431.08,4.1055238095238105,,,,,0.016942266616445482,64.26530358409869,7513,7513,0.2634052133825084,
1130360160_1,0.258596,1.56723E+05,3.64758,1.10606E-02,454.63,3.2944202898550725,58220.903078699994,21.22,95.1,428.84937810176103,0.256865,159804.0,3.6475800000000005,0.111171,484.57,3.5113768115942032,,,,,0.030454072221042412,26.063579548628038,7080,7080,0.6586965315205867,
1130360160_2,0.257411,1.64446E+05,3.64758,1.11076E-02,296.14,2.667927927927928,58220.967708300006,21.56,97.5,318.888031001552,0.257414,161733.0,3.6475800000000005,0.088652,295.29,2.6602702702702703,0.25740999999999997,161810.0,3.6476,0.13145,0.031366431195906236,46.60614275652637,5041,5041,0.3466212117329442,
1130360161_0,0.339384,8061.35,1.34434,9.94844E-03,7224.61,44.87335403726708,58224.6328588,10.55,91.1,943.6720544029961,0.235688,163327.0,3.6475800000000005,0.0388523,422.02,2.6212422360248446,0.2357,153840.0,3.6476,0.054988,0.027338383597097688,12.286264918653119,6673,6673,0.6265414250961476,
1130360181_0,0.320175,1.07449E+05,3.64758,3.36493E-02,2290.36,11.394825870646766,58259.2336227,81.65,95.0,974.102317474899,0.322949,96998.7,3.6475800000000005,0.41866400000000004,2256.61,11.226915422885575,,,,,0.0345127982106792,22.94930211945045,82222,82222,3.84558790852741,
1130360181_2,0.818616,270.595,3.64758,9.94844E-03,75968.23,377.95139303482586,58259.74888890001,78.8,91.4,877.270382014918,0.337914,74666.3,3.6475800000000005,0.278497,3291.95,16.377860696517413,,,,,0.010392419291861051,18.268352014645203,74800,74800,4.937615157150708,
1130360181_3,0.331020,9.06969E+04,3.64758,2.80753E-02,1382.41,7.513097826086957,58259.8780556,84.07,96.8,569.0536665471141,0.328359,91442.4,3.6475800000000005,0.380089,1365.68,7.422173913043479,,,,,0.030089803096629238,49.25933175345125,48673,48673,1.7723667144849982,
1130360181_5,0.333980,8.57968E+04,3.64758,2.83980E-02,1066.96,7.065960264900663,58259.94263890001,85.16,98.9,427.632775994018,0.331075,86813.1,3.6475800000000005,0.378787,1053.83,6.979006622516557,,,,,0.03328193540199242,153.81968459719818,36853,36853,0.563926578355989,
1130360181_6,0.333895,8.81454E+04,3.64758,2.71166E-02,540.41,3.8878417266187046,58259.947615699995,86.42,97.4,177.859006203944,0.333431,85410.6,3.6475800000000005,0.351706,534.64,3.8463309352517983,,,,,0.02786877395759689,49.48554746806371,15494,15494,1.7966992500789092,
1130360182_0,0.333496,8.77297E+04,3.64758,2.81834E-02,1819.51,9.05228855721393,58260.07473380001,85.56,95.4,722.4048264131419,0.330881,88294.3,3.6475800000000005,0.380583,1798.87,8.94960199004975,,,,,0.025818631033869256,28.869555100382644,63979,63979,3.177801553577408,
1130360182_1,0.323656,1.06359E+05,3.64758,3.39605E-02,1012.44,5.328631578947369,58260.13879630001,87.6,97.8,370.513667536914,0.322604,103206.0,3.6475800000000005,0.47242700000000004,1001.8,5.272631578947368,,,,,0.038660452454910336,51.40749541926889,32778,32778,1.7550241569615883,
1130360182_2,0.337113,8.19757E+04,3.64758,2.53834E-02,330.29,2.7296694214876034,58260.14312459999,85.14,97.1,109.561674449687,0.333866,83781.9,3.6475800000000005,0.34132399999999996,326.99,2.7023966942148756,0.33387,81355.0,3.6476,0.47968,0.02582028587083397,47.90762934502764,9534,9534,1.8551242468657685,
1130360182_3,0.329955,9.51652E+04,3.64758,2.92300E-02,713.32,4.81972972972973,58260.1444002,87.1,98.0,263.604755003232,0.32900300000000005,92779.4,3.6475800000000005,0.393933,704.16,4.757837837837838,,,,,0.03296134307145798,76.81212304448191,23133,23133,1.1575507990045528,
1130360182_4,0.330014,9.50627E+04,3.64758,3.12944E-02,2223.61,11.06273631840796,58260.2655556,88.2,97.2,955.1917020219839,0.32792899999999997,94364.9,3.6475800000000005,0.43128,2196.75,10.92910447761194,,,,,0.03437327451649807,43.031142663555315,85614,85614,2.132470590540939,
1130360182_9,0.339968,7.96912E+04,3.64758,2.34114E-02,1292.42,7.880609756097561,58260.9177778,85.58,93.8,363.694058001041,0.336782,81537.5,3.6475800000000005,0.318325,1282.55,7.8204268292682935,,,,,0.018176520139159262,27.04622113942025,32793,32793,3.461786020864193,
1130360183_0,0.325690,1.06012E+05,3.64758,3.20670E-02,569.38,3.6498717948717947,58261.10824069999,90.16,96.7,186.836150604126,0.324732,102967.0,3.6475800000000005,0.455679,562.67,3.6068589743589743,,,,,0.03488119148670928,42.15394439401189,17118,17118,2.2262844079723894,
1130360183_1,0.330227,9.70446E+04,3.64758,3.03817E-02,1223.89,7.947337662337663,58261.110428199994,90.06,99.2,457.600807199487,1.55637,16.0558,3.6475800000000005,7.87085e-09,85026.08,552.1174025974027,,,,,0.03531662886600141,201.9284977588194,41308,41308,0.44926837552417015,
1130360183_2,0.329804,9.77184E+04,3.64758,3.28407E-02,1403.71,7.975625,58261.17375,91.25,98.4,527.54275199119,0.326949,98164.9,3.6475800000000005,0.47048900000000005,1386.1,7.875568181818181,,,,,0.035953480078337915,96.39486371748778,48159,48159,0.9569622539046718,
1130360183_3,0.319595,1.17811E+05,3.64758,4.00312E-02,1073.17,5.929116022099448,58261.23973380001,92.58,98.6,426.621763403062,0.31658200000000003,114814.0,3.6475800000000005,0.7148720000000001,1240.05,6.8511049723756905,,,,,0.04781285550679778,116.40724439462164,39517,39517,0.8026161404712251,
1130360183_4,0.319545,1.11414E+05,3.64758,5.01669E-02,525.02,2.900662983425414,58261.305729199994,90.16,95.1,209.328240559011,0.319484,105492.0,3.6475800000000005,0.60001,476.45,2.6323204419889503,0.31995,104400.0,3.6476,0.85472,0.049032724986339635,34.525623156768305,19902,19902,2.8359073599509155,
1130360183_6,0.316958,1.21688E+05,3.64758,4.66739E-02,1045.63,5.202139303482587,58261.432002300004,91.86,95.3,463.582400007173,0.311203,128938.0,3.6475800000000005,0.656795,978.33,4.867313432835822,,,,,0.0496041789493478,31.296624338821136,43949,43949,3.129160333101768,
1130360183_7,0.324517,1.07393E+05,3.64758,3.52637E-02,952.52,5.066595744680851,58261.496828699994,90.85,96.5,410.63536079856596,0.3239,103131.0,3.6475800000000005,0.49651000000000006,941.7,5.00904255319149,,,,,0.04045749900382528,48.63521630752528,37814,37814,1.933161482603125,
1130360183_8,0.319181,1.16277E+05,3.64758,4.17926E-02,358.16,2.888387096774194,58261.56466440001,91.54,99.1,97.9134464026429,0.320409,106719.0,3.6475800000000005,0.576753,355.4,2.866129032258064,0.3204,106750.0,3.6476,0.85241,0.048740088054185234,199.30172177441003,8934,8934,0.46012637236421206,
1130360184_0,0.298252,1.50928E+05,3.64758,4.43624E-02,458.87,3.208881118881119,58266.1646412,75.45,99.5,214.912258501427,0.297354,143957.0,3.6475800000000005,0.620159,451.97,3.160629370629371,,,,,0.05440877124383195,303.7336801304371,15469,15469,0.2377608315200734,
1130360184_10,0.285585,1.62641E+05,3.64758,6.98757E-02,281.97,2.3112295081967216,58266.356863400004,68.17,99.3,95.96137919928879,0.287957,143250.0,3.6475800000000005,0.733771,239.77,1.9653278688524591,0.28796,143260.0,3.6476,1.1377,0.07254992567462655,236.1805384833207,6441,6441,0.2854009651995946,
1130360184_11,0.296441,1.47831E+05,3.64758,5.46184E-02,464.95,3.141554054054054,58266.3579977,75.98,99.5,211.913461601245,0.294837,140918.0,3.6475800000000005,0.7337020000000001,459.14,3.102297297297297,,,,,0.0643995967289733,297.8147243055153,15654,15654,0.2488750396618448,
1130360184_12,0.295945,1.46800E+05,3.64758,5.12067E-02,627.64,3.8983850931677018,58266.421331,72.95,99.4,316.871393098671,0.294943,138902.0,3.6475800000000005,0.673564,619.67,3.84888198757764,,,,,0.0616649858838082,277.99149719284725,22367,22367,0.25483452554209995,
1130360184_13,0.286184,1.79969E+05,3.64758,5.79599E-02,580.57,3.7216025641025645,58266.4866204,74.48,99.5,235.90423119883098,0.286196,165030.0,3.6475800000000005,0.799773,572.58,3.670384615384616,,,,,0.06828455431789421,301.8695594770984,16969,16969,0.2390794615288032,
1130360184_14,0.294709,1.47286E+05,3.64758,6.01439E-02,447.55,2.906168831168831,58266.5509606,73.93,99.5,256.895709398726,0.293337,138649.0,3.6475800000000005,0.777768,439.91,2.856558441558441,0.29334,138380.0,3.6476,1.0922,0.06930972154437304,290.642717439256,18674,18674,0.2509677344576438,
1130360184_15,0.290330,1.64312E+05,3.64758,6.07425E-02,477.48,3.003018867924528,58266.61533559999,75.3,99.4,237.903467199183,0.28889699999999996,154877.0,3.6475800000000005,0.822642,472.25,2.970125786163522,0.2889,155790.0,3.6476,1.1965,0.07454428343748414,244.4234976135141,17024,17024,0.2939668379104183,
1130360184_16,0.280154,1.95227E+05,3.64758,6.90822E-02,503.50,3.2275641025641026,58266.679699099994,73.9,99.5,253.89715540048198,0.27821599999999996,183895.0,3.6475800000000005,0.9584440000000001,495.02,3.1732051282051277,,,,,0.08256003056020346,346.54156075691594,18089,18089,0.20618469897607025,
1130360184_17,0.284332,1.79321E+05,3.64758,5.80889E-02,561.75,3.555379746835443,58266.93707180001,71.13,99.5,296.87986350146804,0.28468499999999997,163199.0,3.6475800000000005,0.773507,552.15,3.4946202531645567,,,,,0.07058468891477179,320.41574095306567,20500,20500,0.21618064328666775,
1130360184_3,0.301290,1.37269E+05,3.64758,4.63439E-02,321.65,2.658264462809917,58266.2291204,74.53,99.4,101.13528983220101,0.30059,129942.0,3.6475800000000005,0.6132029999999999,318.46,2.6319008264462807,0.30062,121020.0,3.6476,0.90159,0.055292796262127415,267.1981143829861,7225,7225,0.2683676438056195,
1130360184_4,0.296992,1.49401E+05,3.64758,4.91500E-02,234.18,1.8013846153846154,58266.2303013,74.98,99.5,121.916541056238,0.294471,143518.0,3.6475800000000005,0.758948,257.27,1.979,0.29447,138420.0,3.6476,0.99323,0.061046732622249314,287.07536804788447,8876,8876,0.2544920356396572,
1130360184_7,0.300955,1.38553E+05,3.64758,4.77298E-02,231.83,2.0699107142857143,58266.2934244,75.41,99.1,76.4834807240195,0.296991,140118.0,3.6475800000000005,0.6634369999999999,228.45,2.039732142857143,0.29698,140220.0,3.6476,1.0103,0.05818569762943779,169.88258765506367,5620,5620,0.43509470356251867,
1130360184_9,0.295498,1.52475E+05,3.64758,5.42330E-02,316.82,2.3643283582089554,58266.29460650001,74.74,99.4,125.948755798512,0.294239,144452.0,3.6475800000000005,0.734483,312.54,2.3323880597014925,0.29424,144950.0,3.6476,0.9971399999999999,0.061550667242667424,262.9781209254154,9078,9078,0.27512577188663223,
1130360185_0,0.283221,1.79993E+05,3.64758,6.02050E-02,560.08,3.5005,58267.0659954,70.62,99.5,297.879637802835,0.280548,171428.0,3.6475800000000005,0.883856,594.08,3.713,,,,,0.07664768659456027,320.92963318125425,20372,20372,0.21376587771309952,
1130360185_1,0.262044,2.68652E+05,3.64758,8.02419E-02,433.33,2.5340935672514617,58267.194456,72.4,99.1,321.870266196143,0.252108,304405.0,3.6475800000000005,1.2314,429.16,2.5097076023391813,0.25214000000000003,281030.0,3.6476,2.469,0.1045212320121256,170.86984431964703,22537,22537,0.4121914288166765,
1130360185_2,0.246437,3.64185E+05,3.50038,7.80523E-02,565.27,3.1058791208791208,58267.386736099994,70.08,99.5,425.829855593853,0.25052199999999997,300343.0,3.4020900000000003,1.01304,568.75,3.125,,,,,0.13045107151407648,288.9163827809997,28892,28892,0.23565416583295776,
1130360186_0,0.156859,4.56389E+06,2.59176,1.13291E-02,335.80,1.739896373056995,58270.92607640001,32.08,96.5,454.837701495708,0.2,574220.0,2.45575,0.257092,373.85,1.9370466321243525,0.2,572680.0,2.4457,0.25382,0.2931929277629387,44.70725776700634,14043,14043,0.7063986821521641,
1130360186_1,0.166838,2.80883E+06,2.54904,1.37964E-02,331.09,1.672171717171717,58270.931365699995,34.3,96.2,729.733622990025,0.2,618150.0,2.41834,0.262293,363.98,1.8382828282828283,0.2,617630.0,2.4236,0.26400999999999997,0.29363009055227146,40.41122719842462,24201,24201,0.8414900715643828,
1130360187_0,0.161326,3.67150E+06,2.54921,1.17756E-02,470.15,2.339054726368159,58270.9903704,32.85,97.0,1191.57123759622,0.2,596322.0,2.41344,0.248981,549.08,2.7317412935323384,0.2,596340.0,2.4134,0.24898,0.293821506120013,52.55588812094592,37646,37646,0.6128025357926605,
1130360188_0,0.163634,9.54948E+05,2.03334,9.99464E-03,244.65,1.261082474226804,58273.75883099999,15.47,96.8,785.729851801763,0.2,176117.0,1.9624,0.07787039999999999,288.61,1.4876804123711342,0.2,176120.0,1.9624,0.07787000000000001,0.4205264167218268,51.05096691589539,12253,12253,0.3115707704892323,
1130360199_1,0.507562,195.002,1.34434,0.232279,364.97,1.9008854166666669,58287.325463,9.549,91.7,679.767100007739,0.25200300000000003,9362.12,1.6807400000000001,0.0358535,214.3,1.1161458333333334,0.25145,9593.8,1.6827,0.036021,0.5103568402200234,21.425749760157334,7333,7333,0.5281332818114379,
1130360199_2,0.179098,2.35658E+05,1.93435,2.64482E-02,184.97,0.9684293193717277,58287.8375694,15.57,94.6,595.783473199117,0.2,112655.0,1.9235099999999998,0.0831431,203.64,1.0661780104712042,0.2,94178.0,1.9167,0.081975,0.447242280817616,31.49329206271905,10181,10181,0.5603994135513557,
1130360201_0,0.163354,1.53481E+06,2.09697,1.33700E-02,307.19,1.5436683417085426,58288.738287,29.08,97.8,852.684987109416,0.2,275715.0,2.05081,0.169577,330.36,1.6601005025125628,0.2,276490.0,2.042,0.16759000000000002,0.4036053467699404,76.18951326464283,25557,25557,0.39862449578141695,
1130360202_0,0.154684,3.39325E+06,2.19948,9.99427E-03,249.49,1.3633333333333333,58288.9965278,33.09,98.2,281.88844080409,0.2,374365.0,2.12127,0.20331400000000002,282.48,1.5436065573770492,0.2,372350.0,2.1096,0.20015,0.38332270344942737,91.7186757239084,9415,9415,0.3681682684623399,
1130360203_0,0.171373,2.38883E+06,2.30807,1.50301E-02,370.62,1.8624120603015075,58290.217662,48.06,99.0,674.730000006821,0.2,662653.0,2.23005,0.321211,394.01,1.9799497487437183,0.2,662650.0,2.23,0.32121,0.34276182273580097,159.76202110847794,32204,32204,0.3006305965642915,
1130360203_1,0.160991,4.21616E+06,2.34644,1.22332E-02,343.01,1.759025641025641,58290.284213,49.25,99.0,484.80827949402703,0.2,694970.0,2.25255,0.33957600000000004,380.84,1.9530256410256408,0.2,671760.0,2.2497,0.33781,0.3351477150482396,168.57814936293815,23848,23848,0.2935381447051874,
1130360203_2,0.163245,3.73645E+06,2.38509,1.38955E-02,414.54,2.0727,58290.346296300006,49.6,99.2,680.723309694033,0.200007,689287.0,2.27052,0.348066,452.29,2.26145,0.2,676010.0,2.2895,0.3564,0.33835051722145343,196.83006419209758,33460,33460,0.25100128690261925,
1130360204_0,0.271533,2.13477E+05,3.27373,7.85024E-02,509.91,2.6284020618556703,58292.60013890001,84.94,98.0,346.841559795343,0.27398,184359.0,3.1949099999999997,0.9499549999999999,512.85,2.643556701030928,0.27385,185150.0,3.1985,0.95545,0.14027723384834684,84.2995383546092,29750,29750,1.0297060036188217,
1130360205_0,0.267209,2.24552E+05,3.60013,8.16626E-02,536.88,2.9661878453038675,58296.200705999996,70.76,98.9,373.44684408202994,0.26006799999999997,232358.0,3.64713,1.15933,538.46,2.9749171270718238,0.26009,232180.0,3.6468,1.1094,0.1091449559782422,147.75369325609103,26021,26021,0.4747950137287629,
1130360205_1,0.256401,2.86594E+05,3.64758,8.83241E-02,684.49,3.7403825136612023,58296.20503790001,70.65,98.9,504.50260190016195,0.24854400000000001,306092.0,3.6475800000000005,1.2827,675.15,3.6893442622950823,,,,,0.10935055661485653,147.99888853888046,35147,35147,0.4739262889782942,
1130360205_2,0.265346,2.37857E+05,3.64758,8.22417E-02,1043.11,5.29497461928934,58296.26510419999,70.49,98.8,857.5742604044501,0.260019,238926.0,3.6475800000000005,1.13351,1043.12,5.295025380710659,,,,,0.10649243192510142,137.6999621500093,59143,59143,0.5045023788266281,
1130360206_0,0.264334,2.08061E+05,2.92402,4.46636E-02,308.30,1.8029239766081873,58297.680625,60.37,98.7,206.86596750357398,0.26563000000000003,191802.0,2.86488,0.49108199999999996,309.34,1.8090058479532165,0.26554,192380.0,2.8668,0.49256000000000005,0.15519051967250386,125.32518314885642,12243,12243,0.4760358858098362,
1130360206_1,0.163887,6.21479E+06,3.53075,4.51336E-02,323.08,1.8893567251461987,58297.68810190001,59.2,98.4,227.905493997037,0.233679,417835.0,3.11437,0.757999,337.2,1.9719298245614036,0.23346999999999998,1201400.0,3.344,1.1431,0.16575954126659742,98.05962485968617,13170,13170,0.5953774366673384,
1130360207_0,0.154489,5.02748E+06,2.53278,1.01733E-02,196.19,1.1677976190476191,58300.1898727,32.04,98.2,218.86229279672298,0.2,557028.0,2.40496,0.24770799999999998,219.09,1.3041071428571431,0.2,555520.0,2.3915,0.24349,0.3117174689608814,85.3289143982956,6701,6701,0.36307150367362795,
1130360207_1,0.153842,5.20981E+06,2.51391,9.99580E-03,304.37,1.5770466321243524,58300.1924306,32.21,98.1,617.751625797304,0.2,553873.0,2.36845,0.240919,391.67,2.0293782383419687,0.2,553870.0,2.3685,0.24092,0.3089813313930317,84.26573302219629,19241,19241,0.3740653085556913,
1130360208_0,0.156498,2.72482E+06,2.27944,9.94844E-03,340.09,1.7805759162303663,58301.1579745,23.93,97.7,610.729754704982,0.2,336034.0,2.17277,0.148646,329.31,1.7241361256544503,0.2,334130.0,2.1671,0.1475,0.3608078212840117,71.85190846490188,14379,14379,0.3322982480004897,
1130360209_0,0.160590,1.32200E+06,2.09860,9.99973E-03,220.00,1.286549707602339,58302.0612847,17.76,95.4,316.82485749491,0.2,208176.0,2.04914,0.100739,247.2,1.4456140350877191,0.2,206450.0,2.0292,0.098072,0.39619043476112603,36.73375134876967,5836,5836,0.515486651763034,
1130360226_3,0.278997,5482.15,1.60337,8.99061E-02,210.91,1.178268156424581,58321.4347222,10.1,95.1,459.72602400230204,0.27671999999999997,5174.09,1.6327399999999999,0.0346017,210.65,1.1768156424581009,0.27578,46435.0,1.7344,0.042863,0.5208294977422108,35.53144140080161,5081,5081,0.3200629465962185,
1130360226_4,0.189252,8.71321E+04,1.66007,2.58156E-02,185.10,1.0340782122905028,58321.4990972,10.23,95.1,469.719315996626,0.200552,53149.2,1.67091,0.0393971,185.06,1.033854748603352,0.20029,54554.0,1.67,0.039362,0.5276032820476563,34.45718657086721,5209,5209,0.33145648424354296,
1130360226_5,0.176857,1.02704E+05,1.89405,3.96023E-02,219.08,1.2037362637362639,58321.62776619999,9.849,89.6,494.703742491547,0.2,63598.8,1.9052900000000002,0.054594399999999994,274.46,1.5080219780219781,0.2,36534.0,1.885,0.052322,0.469389935318049,16.991801420551027,5705,5705,0.7211291721712909,
1130360226_6,0.149186,7.22424E+05,1.80887,1.01105E-02,188.25,1.0516759776536313,58321.6921875,10.79,95.4,496.701551512873,0.2,55449.2,1.7879900000000002,0.0487077,194.23,1.0850837988826816,0.2,55022.0,1.7841,0.048444,0.4835105096144956,38.204071440503775,5862,5862,0.317219464663724,
1130360227_0,0.255087,1.22527E+04,1.69674,7.78426E-02,193.42,1.0398924731182795,58322.0135995,12.77,97.1,543.6756672002381,0.201031,59201.6,1.7769700000000002,0.056862199999999995,192.6,1.035483870967742,0.2008,60195.0,1.7775,0.056989,0.4885906698272189,58.1616704333264,7498,7498,0.2412685023045783,
1130360227_1,0.158092,8.16617E+05,1.89523,1.26231E-02,158.27,0.9477245508982036,58322.7264236,16.52,98.0,294.81645099323896,0.200003,109408.0,1.8718599999999999,0.0831737,162.87,0.9752694610778444,0.2,109680.0,1.8656,0.082455,0.4589976270552181,84.155517712443,5184,5184,0.21145706856394092,
1130360228_1,0.156220,2.71103E+06,2.24509,1.12734E-02,345.47,1.7187562189054728,58324.25564809999,28.88,89.0,1014.3401484974302,0.2,324163.0,2.171,0.189805,397.05,1.9753731343283585,0.2,323100.0,2.1611,0.18737,0.3690798755653681,12.870610898445213,32553,32553,2.7035495457007417,
1130360228_4,0.149530,5.41864E+06,2.39639,9.99716E-03,304.83,1.58765625,58324.845763900004,33.81,98.4,548.600053490431,0.2,429467.0,2.31146,0.253933,385.18,2.006145833333333,0.2,430750.0,2.2851,0.24544000000000002,0.3315427505012853,99.46014630192906,18595,18595,0.3442546857888341,
1130360229_1,0.158299,3.61935E+06,2.45201,1.35721E-02,372.93,1.8740201005025126,58325.4824421,36.68,98.4,1071.22901759483,0.2,493298.0,2.34931,0.283572,444.94,2.2358793969849247,0.2,493300.0,2.3493,0.28357,0.323594125335512,101.58719123923572,39141,39141,0.3632510743840892,
1130360229_2,0.151137,5.59804E+06,2.40806,1.00041E-02,380.65,1.9032499999999999,58325.5495949,36.52,98.8,817.390835380065,0.200001,494562.0,2.2916,0.26354299999999997,460.03,2.30015,0.2,493100.0,2.2967,0.26523,0.33299406923326874,134.21210336646865,29794,29794,0.27362474110551466,
1130360230_0,0.153931,5.37001E+06,2.48454,1.12915E-02,350.12,1.8235416666666666,58326.644548599994,38.62,99.0,621.490892997361,0.2,563884.0,2.36636,0.29781799999999997,410.12,2.136041666666667,0.2,563880.0,2.3664,0.29782,0.3140334099099176,154.84453203641942,23633,23633,0.24717356459383855,
1130360230_2,0.175291,1.79529E+06,2.50658,1.99783E-02,209.00,1.2666666666666666,58326.777037,40.01,99.1,166.859001895646,0.2,617730.0,2.4206,0.32814,212.58,1.2883636363636364,0.2,608140.0,2.4181,0.32682,0.3041727911528608,161.84934043311537,6621,6621,0.24669177057938635,
