full_ids,mjd,net_source_count_rate,source_percent,source_exposure_time,tin_before_error,diskbb_norm_before_error,gamma_before_error,nthcomp_norm_before_error,fit_stat,reduced_fit_stat,tin_after_error,diskbb_norm_after_error,gamma_after_error,nthcomp_norm_after_error,hardness_ratio,counts_ratio,source_counts,net_source_counts,bg_net_count_rate,pds_exposure
1050360119_1,58023.2664583,9.549e+03,100.0,1029.43448967487,0.338440,0.100000,2.97799,122.339,97445.64,484.8041791044776,,,,,0.2614498784551704,25222.710952838195,11062054,11062054,0.4260519087867332,
1050360119_2,58023.5720255,9.288e+03,98.7,673.127640307881,0.377491,0.100000,3.07182,112.574,70558.72,351.03840796019904,,,,,0.25222344411209807,107.96033777756098,7126413,7126413,98.98076309795523,
1050360119_3,58023.7246412,9.267e+03,100.0,352.037719834596,0.375270,0.100000,3.09091,114.297,36865.85,183.41218905472635,,,,,0.251896179991106,14423.723090275385,3674227,3674227,0.7236515880996837,
1050360119_4,58023.765081,9.209e+03,100.0,1059.46533044335,0.372558,0.100000,3.08766,114.316,106108.3,527.9019900497512,,,,,0.25174201728493806,8105.215471287652,10994041,10994041,1.2804411516182568,
1050360119_5,58023.7885301,9.271e+03,100.0,388.684860083275,0.376802,0.100000,3.09011,113.758,39916.24,198.58825870646766,,,,,0.25199776496881593,8429.695245865745,4062467,4062467,1.2400290808391479,
1050360120_0,58020.5663426,1.019e+04,100.0,848.519100124016,0.327864,0.100000,2.91125,128.197,79226.04,394.1594029850746,,,,,0.270332116716699,31459.00855554732,9715185,9715185,0.3639638296714021,
1050360120_1,58020.6332755,1.009e+04,100.0,624.052690283395,0.321223,0.100000,2.90555,128.843,57034.18,283.7521393034826,,,,,0.27006909446197924,19010.773010820205,7074531,7074531,0.596347582546948,
1050360120_2,58020.6976505,1.030e+04,100.0,616.059779953212,0.200000,0.100000,2.75255,156.144,43574.35,216.78781094527363,,,,,0.28347973027305506,14932.664834213383,7120781,7120781,0.7740990597096556,
1050360120_3,58020.7638079,1.013e+04,100.0,465.781320179813,0.283189,0.100000,2.83608,136.291,37031.33,184.23547263681593,,,,,0.27648280890910076,18966.76188319795,5299098,5299098,0.5998595676610511,
1050360120_4,58020.8309375,1.016e+04,100.0,229.387679986656,0.282524,0.100000,2.82871,135.976,18901.22,94.03592039800995,,,,,0.2771064869138529,14016.966632276417,2616671,2616671,0.8138717560660815,
1050360120_5,58020.8877546,1.028e+04,100.0,190.84419003129,0.253672,0.100000,2.78230,142.367,14025.00,69.77611940298507,,,,,0.2818369662481001,16644.550773597406,2203252,2203252,0.6936481698647834,
1050360120_6,58020.8923495,1.023e+04,100.0,481.560210078955,0.200021,0.100000,2.75566,155.585,34996.61,174.11248756218905,,,,,0.282237361666524,19869.424731264142,5530190,5530190,0.5779975824028224,
1050360120_7,58020.9519097,1.023e+04,100.0,888.014240069315,0.271565,0.100000,2.81237,138.963,69954.64,348.03303482587063,,,,,0.27943103591952595,15649.56853327577,10194370,10194370,0.7336110186691936,
1130360103_0,58026.724213,9.077e+03,100.0,1221.13094963599,0.200000,3.46901E+06,2.67024,125.272,49420.39,245.87258706467662,,,,,0.2982748486822357,3685.156889100031,12420070,12420070,2.7607284366225695,
1130360103_1,58026.7465278,9.152e+03,100.0,376.629929901101,0.200000,4.17903E+06,2.64699,123.028,14181.10,70.55273631840797,,,,,0.3022128305489402,9278.082976064956,3859914,3859914,1.1047178162670912,
1130360103_2,58026.7509606,9.137e+03,100.0,70.1543900081888,0.200000,3.85366E+06,2.64247,122.287,2619.07,13.030199004975126,,,,,0.3044213130021098,9313.886318851506,717031,717031,1.0974854667388168,
1130360103_3,58026.7886921,8.476e+03,100.0,2342.33088082075,0.200000,7.24507E+06,2.64554,113.082,55387.09,275.55766169154225,,,,,0.3000873343352312,5810.613439934195,22209304,22209304,1.6320725800134295,
1130360104_0,58027.7535648,7.466e+03,100.0,1403.46549959853,0.200000,1.11472E+07,2.58844,92.6776,17284.09,85.99049751243781,,,,,0.3085422910891449,3824.2427913165093,11685021,11685021,2.1776891019492655,
1130360104_1,58027.7733449,7.548e+03,100.0,638.246849938296,0.200000,1.05541E+07,2.59681,94.7004,8353.08,41.55761194029851,,,,,0.3071791046965783,8722.882489408517,5374941,5374941,0.9655500491750618,
1130360105_0,58028.7193403,7.603e+03,100.0,1206.15173980128,0.200000,9.28818E+06,2.62078,98.1809,19176.93,95.40761194029851,,,,,0.30313682497346817,6929.75995017212,10240286,10240286,1.2253343921950264,
1130360105_1,58028.7392014,7.684e+03,100.0,537.12473976519,0.200000,8.75656E+06,2.62659,99.9817,9438.81,46.95925373134328,,,,,0.30263295501419973,9344.962382482365,4610812,4610812,0.918694628545631,
1130360105_2,58028.7837153,7.354e+03,100.0,2226.64500027895,0.200000,1.06160E+07,2.59880,92.4078,29213.40,145.3402985074627,,,,,0.30670321412492235,8152.0711159696875,18258459,18258459,1.0060011020787445,
1130360105_3,58028.8512731,7.524e+03,100.0,1952.4018793432,0.200000,9.71027E+06,2.61502,96.4504,29691.37,147.71825870646765,,,,,0.3043667771508593,9005.413557263963,16395296,16395296,0.9325982831145043,
1130360106_0,58029.7490278,7.630e+03,100.0,2104.28438255274,0.200000,7.07989E+06,2.66031,103.308,42781.06,212.84109452736317,,,,,0.2966512908416439,7073.051864644886,17965959,17965959,1.2072592322170141,
1130360106_1,58029.8136343,7.650e+03,100.0,2141.50974957738,0.200000,7.58357E+06,2.65002,102.335,40725.69,202.61537313432837,,,,,0.2986463818562972,7250.582709414048,18324138,18324138,1.1802947866417917,
1130360107_0,58030.7150463,6.488e+03,100.0,558.202079974115,0.200000,1.24643E+07,2.56683,78.1277,4677.15,23.269402985074624,,,,,0.31066674511008724,4575.14089754091,4029097,4029097,1.5779990397603907,
1130360107_11,58030.7797454,6.305e+03,100.0,231.55169694458,0.200000,1.29615E+07,2.55555,74.8334,1958.32,9.742885572139302,,,,,0.31247669897248065,3384.947540332614,1622753,1622753,2.0710034903063947,
1130360107_12,58030.7824555,6.379e+03,100.0,87.9186728931975,0.200000,1.28975E+07,2.55697,75.8668,838.86,4.173432835820895,,,,,0.31333418317196116,6651.236434983458,623056,623056,1.0656359730420633,
1130360107_13,58030.7834856,6.293e+03,100.0,87.3366353642564,0.200000,1.29564E+07,2.55489,74.6291,887.20,4.413930348258707,,,,,0.31213784893508406,8888.753768211322,611607,611607,0.7879233600917459,
1130360107_14,58030.7845089,6.368e+03,100.0,1593.35896304922,0.200000,1.28395E+07,2.55850,75.8744,12428.40,61.83283582089552,,,,,0.31169664977691625,7588.577735769796,11288893,11288893,0.9337585155028499,
1130360107_15,58030.8552662,6.880e+03,100.0,1034.07975005917,0.200000,1.00190E+07,2.61587,88.0569,12917.82,64.26776119402984,,,,,0.3030234264959303,9821.736991194708,7937685,7937685,0.7816201490389175,
1130360107_6,58030.725544,6.412e+03,100.0,123.789874953218,0.200000,1.27012E+07,2.55158,75.8518,1038.69,5.1676119402985075,,,,,0.3134187563734398,6063.918988364952,883110,883110,1.1766516632390613,
1130360107_7,58030.7270139,6.389e+03,100.0,82.170249001123,0.200000,1.31030E+07,2.54119,74.6386,756.88,3.7655721393034827,,,,,0.3152480190584963,11325.616641629289,583882,583882,0.6274613429058931,
1130360108_1,58031.3613294,6.485e+03,99.9,1750.70234633581,0.200000,1.21214E+07,2.57230,78.6350,14896.65,74.11268656716418,,,,,0.30973941306368186,1178.095820882173,12646483,12646483,6.136851763371764,
1130360108_2,58031.8702315,6.930e+03,100.0,2230.08505948074,0.200000,8.97851E+06,2.64642,91.9099,31349.27,155.96651741293533,,,,,0.29816669038290206,3896.095263070832,17246257,17246257,1.9854334829299993,
1130360109_0,58032.383206,7.522e+03,99.9,385.963499955833,0.200000,0.100000,2.81779,122.045,18175.07,90.42323383084577,,,,,0.271386135095909,1236.5760519542778,3264496,3264496,6.845425095424741,
