observation_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1130360146_9,995.8807248268449,19025.30536709204,48977.41404698424,32126.11630218919,16921.009395532925,9070.481641722903,4397.809280835348,1911.0951109427158,794.7128184118222,342.58296934043466,149.38210872402672,68.7157700130523,50.789916966169095,18.921733771710052,20.913495221363743,10.954687973095295,21.90937594619059,13.942330147575829,5.97528434896107
1130360147_2,529.2142211311195,10635.915078342501,27116.023225311215,16972.585170760525,8773.239883517022,4670.5885482191115,2209.196326485443,905.5222695526849,396.1659929292997,165.81383663958155,70.49570300245682,36.73719733930849,21.843738958507753,17.872150056960887,11.914766704640591,6.950280577707011,6.950280577707012,2.978691676160148,2.978691676160148
1130360152_0,794.0717788529204,17016.67889908683,38845.672196649146,21921.768015443376,9596.696623825495,4307.540126993605,1741.7705098959789,644.4351371092796,277.3265760315475,88.78440743456018,38.9055268533466,21.94670745573398,14.963664174364077,13.966086562739807,5.985465669745631,4.987888058121359,8.978198504618447,2.9927328348728155,1.9951552232485437
1130360152_1,712.1684114996931,15788.394657743196,36330.56333398434,20421.479071491198,8857.220579996185,3990.7364347482803,1694.64164024927,650.3274569997197,248.36125274989297,106.725518249954,45.88199849998023,21.943564499990543,18.951260249991833,6.982043249996991,3.9897389999982806,4.987173749997851,3.9897389999982806,1.9948694999991403,3.9897389999982806
1130360153_0,753.0681927019491,15802.462750962888,36377.68219342091,20239.081719357946,8783.468218454786,4153.345634981345,1633.8088737030366,623.4008217731366,228.4140610976773,91.76460096500571,51.86694837152497,22.941150241251428,20.94626761157739,10.971854463207205,2.992323944511056,5.984647889022112,1.9948826296740374,4.987206574185094,1.9948826296740374
1130360155_0,702.5141416431801,15943.279035558364,34824.34448162457,18406.07008893246,7621.879281066206,3340.9337304280775,1253.349093613401,472.9995783222547,186.60531887396968,74.8417054307365,49.89447028715767,18.959898709119912,11.97467286891784,6.985225840202074,10.976783463174687,4.989447028715767,2.99366821722946,0.9978894057431534,8.98100465168838
1130360155_1,668.5300839486712,15270.424484702184,33404.55246333375,17557.396055463905,7197.175366450395,3130.117721413405,1155.4594585262107,438.03687590069643,158.6511691758787,58.87055963130089,29.934182863373337,13.96928533624089,7.9824487635662225,5.986836572674667,3.9912243817831112,3.9912243817831112,4.989030477228889,3.9912243817831112,2.9934182863373335
1130360156_0,702.5656003299321,15247.869044660556,33029.56487801103,17104.079295532254,6923.863828251518,2866.148301345973,1124.7037380281724,393.1972251846495,175.641400082483,48.900162522964024,30.936837514528257,23.951100011247686,15.967400007498458,13.97147500656115,9.979625004686536,4.989812502343268,12.973512506092497,10.977587505155189,8.981662504217882
1130360156_1,342.61790668447065,7747.746209588652,16447.651485428334,8431.986040670723,3432.1549605659475,1448.1582451140123,533.8465057641752,198.20047508781875,82.66652981049727,28.88348631933037,16.931698876848838,7.967858294987688,8.963840581861149,1.991964573746922,5.975893721240766,1.991964573746922,1.991964573746922,1.991964573746922,4.979911434367305
1130360156_3,1080.6783370438984,24036.603381976394,52089.295112615924,26224.927075565287,10426.248761923529,4269.778087673443,1618.021170065726,579.2915300235315,234.71294750953433,83.89739400340801,47.94136800194744,25.96824100105486,20.974348500852003,10.986563500446287,7.9902280003245725,7.9902280003245725,7.9902280003245725,7.9902280003245725,14.981677500608573
1130360156_5,1052.655065932669,23049.55053762815,49023.3648637296,25002.0559018581,9855.408150496753,4168.673856928805,1521.0566085535627,555.2905281390549,222.71544563850588,86.88898551816148,36.95278694450546,18.975755457989287,23.969375315354892,10.985963686204325,9.987239714731205,9.987239714731205,11.984687657677446,8.988515743258084,7.989791771784964
1130360156_6,1094.6978079510802,24618.71493647648,52333.74666551533,26905.994115498357,10479.534125020742,4341.835192667286,1593.1049303667635,594.2930617982599,220.73742295363937,85.89782069689133,43.94772221701417,19.976237371370075,21.973861108507084,14.982178028527558,11.985742422822046,14.982178028527558,5.992871211411023,8.989306817116535,12.984554291390548
1130360157_0,545.7093905781413,11812.06432256891,24531.98156182175,12034.538169184863,4732.806853569841,1911.4793278751715,725.284692779358,243.4242985394269,91.78293223617736,55.867871795934036,12.969327381198974,11.971686813414438,10.974046245629902,6.983483974491755,7.981124542276293,9.976405677845365,2.9929217033536095,4.988202838922683,6.983483974491755
1130360157_2,805.8483313857469,19005.838031307216,38856.468737152645,19150.631102002302,7666.044163628723,2965.7615169958713,1065.4772857355538,356.4905257803118,146.79021649777545,59.91437408072468,42.93863475785268,18.972885125562815,13.98002061883576,7.988583210763291,10.984301914799524,5.991437408072468,10.984301914799525,8.987156112108702,15.977166421526581
1130360157_3,124.91412001348111,3083.1977241422724,6318.076879729485,3041.5596841377783,1179.7444667939883,432.24251052283944,202.24190859325515,60.474296197002765,33.706984765542515,11.896582858426772,3.9655276194755906,1.9827638097377953,0.0,0.9913819048688977,0.0,0.9913819048688977,0.0,1.9827638097377953,0.9913819048688977
1130360157_4,1110.8566904495692,25980.260745073694,53134.31340676453,25888.35533543219,10107.597116878367,4042.8390523825606,1483.4731882352612,482.50340061793344,193.80053772231696,98.89821254901742,43.954761132896635,28.9701834739546,23.975324254307253,7.991774751435751,6.992802907506283,8.99074659536522,6.992802907506283,7.991774751435751,5.993831063576813
1130360157_5,902.8162880176661,19938.85751136361,41295.8556521355,20037.72787918856,7729.865120859221,3174.8373668231866,1166.4706022175155,397.4788524679547,164.78394637490587,67.91095971814303,34.95417044316185,15.979049345445418,18.975121097716432,12.982977593174402,10.985596424993725,8.988215256813048,4.993452920451693,7.989524672722709,7.989524672722709
1130360158_2,288.1644395839788,6718.519010092905,12306.316655174624,5444.213979683475,1912.454654401631,711.9356742663005,249.27719687195395,86.74846451143999,39.88435149951264,17.947958174780688,19.942175749756316,18.9450669622685,10.968196662365976,10.968196662365976,6.979761512414711,6.979761512414711,5.982652724926895,8.973979087390344,5.982652724926895
1130360158_3,298.13050136872897,6265.725988632418,11957.12699803946,5462.0698545080195,1754.8818809664315,674.0341770075612,267.22065005625205,105.69174964911463,65.80807053624117,44.86913900198263,33.90112724594243,28.91566735683325,25.924391423367737,13.959287689505706,21.936023512080396,21.936023512080393,15.953471645149378,22.93311548990223,14.956379667327543
1130360160_0,303.32570466122127,6568.398400607959,11730.922071388088,5014.851946142428,1556.5398002352144,542.7933662358696,185.58743772035248,69.8447346259391,35.920149236197254,10.975601155504716,16.962292694870925,10.975601155504716,14.966728848415524,10.975601155504716,6.984473462593911,3.991127692910806,2.9933457696831045,8.980037309049314,2.9933457696831045
1130360160_1,287.32843554239304,6148.628986971416,10976.345304991,4582.289945993789,1397.7331187322661,515.7944485257542,191.55229036159534,76.82044978043146,46.890404411432186,38.909058979699054,32.92304990589919,27.934709011065983,28.932377190032625,18.955695400366206,15.962690863466278,21.948699937266134,23.944036295199417,23.944036295199417,18.955695400366206
1130360160_2,212.33205395219437,4581.587417672701,8144.379722016094,3242.7989272605087,1052.6884928334143,374.82090275129156,136.57038211948654,57.818117977592834,27.912194885734472,30.902787194920315,18.940417958176965,11.962369236743346,11.962369236743346,10.9655051336814,7.974912824495564,9.968641030619455,15.949825648991126,5.981184618371673,7.974912824495564
1130360161_0,467.5040650003183,7666.866877943254,12204.053765189932,4370.363855505112,1205.7209539644962,404.57082548104466,161.82833019241787,83.91098602569815,60.93535889961414,62.93323951927362,47.94913487182752,45.95125425216804,34.9629108440409,35.96185115387064,31.96608991455168,25.97244805557324,27.97032867523272,34.9629108440409,29.9682092948922
1130360181_0,2227.710712766005,35567.44942480756,80845.91940513006,44597.17011211335,19195.274146098116,9097.65087944395,3797.097945840173,1658.2958669020488,822.1551195544494,463.52366400153653,359.63042896670936,313.6776519320743,279.7125558629962,312.6786785182778,242.7505395525288,269.722821725032,250.74232686290014,219.77415103521128,257.73514075947503
1130360181_2,1609.1636220337225,32623.76974503005,75547.78484723686,41105.090859051365,18214.213934068855,8307.519456520467,3616.8724241987024,1452.3425862427266,627.2841431639837,288.670569067502,218.75036202693062,143.83585448346125,125.85637267302856,114.86891156665305,87.89968885100409,114.86891156665305,88.89854895158366,90.89626915274286,116.86663176781224
1130360181_3,1041.167132449337,21597.978981470616,49284.24016889378,26979.505358301278,11858.124991721645,5476.359432998143,2242.053096338649,905.4061257253583,409.2795055649359,213.62393705096653,101.82075504298406,81.85590111298718,60.89280448649046,45.91916403899281,53.905105610991555,29.94728089499531,38.931465163493904,42.92443594949328,46.91740673549265
1130360181_5,798.1292360059623,15948.61745848914,36893.523934375604,20576.769365778717,9068.743444117747,4113.358550065728,1682.0573648825655,696.3677584152023,280.3428941470943,120.7170469459018,59.85969270044717,47.887754160357744,34.91815407526085,19.95323090014906,20.950892445156512,13.96726163010434,5.985969270044718,5.985969270044717,18.955569355141606
1130360181_6,362.9478126647044,6800.54819401072,15533.1720044804,8529.770786405026,3763.719098454537,1766.0145624452466,719.9293599157423,279.42009687337514,126.28595125593824,51.70763358510856,35.79759248199823,27.842571930443075,19.887551378887906,17.89879624099912,20.881928947832304,12.926908396277142,10.93815325838835,6.960642982610769,16.90441867205472
1130360182_0,1537.8682312967835,27678.63231613828,62623.19271728656,35014.46350257086,15489.528659509357,7203.015293729676,3028.8015230669776,1225.3015063643852,554.2317327076071,306.57503052474846,216.69961441000135,133.81450843751236,118.83527241838783,103.8560363992633,104.85465213387161,85.88095317631391,112.84357801073803,83.8837217070973,107.85049933769652
1130360182_1,897.5709398090954,14210.542579266443,32477.108505425764,18081.06793193211,7809.864477383361,3564.3539320863406,1545.816618560109,655.2267860606395,312.1552268447187,172.53308065219278,106.71121173285911,86.76519084821254,65.82186891933365,56.846159521242704,57.84346056547503,45.87584803468709,39.89204176929313,48.86775116738408,39.89204176929312
1130360182_2,220.96461672277195,4117.076154632813,9470.761464736564,5296.214692301416,2240.363221570347,1072.1242838297724,467.6919241845217,166.4666170826264,64.40672684744473,33.689672504817246,19.81745441459838,13.872218090218865,16.844836252408623,11.890472648759028,9.90872720729919,6.936109045109433,11.890472648759028,3.9634908829196758,10.899599928029108
1130360182_3,533.9666527639329,10221.078092085727,23227.549395231075,12903.862039647802,5563.812977027173,2549.2922843710894,1103.7967374299205,454.27013742603236,175.3323337433809,75.7116895710054,52.79894141135902,38.852051227226454,34.867225460331426,19.924128834475102,15.939303067580083,16.935509509303838,11.954477300685062,12.950683742408817,14.943096625856327
1130360182_4,2048.8527870419534,36991.23291280523,84049.91506393753,46718.039147533425,21025.964632695777,9557.983162563341,3996.8113120208955,1682.2370031100193,776.1865507223782,400.58018898284905,285.70058366357813,206.78328957468767,176.8146968827039,133.85971402419395,104.89007442194301,106.8879806014086,118.87541767820208,107.88693369114138,124.86913621659882
1130360182_9,732.9790706396477,14332.483269704784,32629.03702348113,18095.109165654976,8050.80277180119,3696.8073671580596,1518.8124144002495,628.2677748339836,278.2328717121928,128.64530627553,61.829527047153945,50.859772248465354,41.88451832226558,28.920262651088137,26.925761778599302,23.934010469866045,28.920262651088137,19.94500872488837,22.936760033621624
1130360183_0,436.65034765177666,7503.6223751366815,16962.72216139726,9422.297820740958,4045.2322640086004,1902.7610821363296,819.5897185992345,326.24445109289917,171.0794072804227,75.59322647274493,51.72168127082548,43.764499536852334,25.860840635412742,26.85548835215938,22.876897485172805,21.882249768426163,18.898306618186233,23.87154520191945,27.850136068906025
1130360183_1,846.1468564157705,18093.373758711277,41386.359862685036,23078.455945802307,10027.039811464714,4616.888566787465,1970.684011109843,785.2801603764284,320.2985152234226,148.67438868626158,77.82954575522416,56.87543728266382,39.912587566781625,24.945367229238517,20.954108472560353,17.96066440505173,13.96940564837357,2.993444067508622,14.96722033754311
1130360183_2,1136.840933278486,21046.029779727975,47966.90216988366,26397.865674582445,11692.793268970558,5631.305132183686,2371.496099622198,892.3053506154229,421.20006483188865,189.63983961625314,122.76684354104812,85.83698003683038,61.88247398004051,45.91280327551393,40.92228118034937,32.937445828086084,32.93744582808608,29.94313257098735,17.965879542592408
1130360183_3,955.7544511738964,17050.93875262324,39090.1575218117,21513.454055442486,9555.549199732339,4459.522334809308,1902.5299983179752,876.939626912166,373.1233452390786,211.5030727023654,137.67652845720013,86.79607228823485,76.8195122551044,45.89217615240004,35.9156161192696,43.89686414577395,33.92030411264351,25.93905608613915,44.89452014908699
1130360183_4,508.55885780802737,8168.788854967296,18990.84173129702,10653.860220812003,4691.4803438493955,2233.2799939749775,966.3613521166234,438.89326084802354,206.01112243886823,134.35507985143582,89.57005323429054,63.69426007771772,84.59393916571884,53.74203194057433,42.79458098971659,44.78502661714527,44.78502661714527,30.85190722514452,27.866238784001503
1130360183_6,1198.4093063067505,18653.67491432006,42393.355019518975,23570.046814547673,10379.561702083947,4809.602711405943,2154.342791270837,945.9550561022477,459.0077276445506,299.3528658551417,251.456407318319,180.60956239926878,145.6850613828356,117.74546056968907,127.72388943152711,97.78860284601295,109.76271748021861,99.78428861838056,105.7713459354834
1130360183_7,942.698688203173,16448.845153208596,37075.49147699379,20549.833838079754,9192.559165917715,4284.540598764686,1771.6749949723128,783.0883282957575,337.17688530441535,198.51538513484812,134.67124117188183,112.72481668461225,76.81248570544372,58.85632021585949,54.8660612181741,41.89771947569659,44.89041372396063,41.89771947569658,37.907460478011195
1130360183_8,224.68162588142874,3748.3229833170517,8669.543440949048,4837.088571288734,2121.1133227484656,996.7154064431662,451.3428255591696,194.98801893674653,79.1829518524859,52.45870560227191,23.75488555574577,25.734459352057918,14.846803472341108,10.887655879716812,9.89786898156074,9.897868981560737,2.9693606944682216,3.959147592624295,7.91829518524859
1130360184_0,300.59477536504517,7365.567343381899,16103.718114672401,8425.611832665916,3595.1931411210026,1774.70359097972,778.3613057465739,348.371428403198,175.18106113989384,108.49281627413879,60.71616323598593,43.79526528497346,28.865061210550692,19.906938765897028,18.911591827602177,6.967428568063959,5.972081629769108,3.9813877531794053,1.9906938765897026
1130360184_10,125.67655090975451,2812.3839187836406,6395.649988423178,3394.2564537043936,1471.504182699252,718.4344563817464,343.3839619345261,190.988774217186,107.86412637136412,51.45811533312784,31.666532512694054,18.802003679412095,18.802003679412092,9.89579141021689,2.9687374230650674,5.937474846130136,1.9791582820433784,2.9687374230650674,2.9687374230650674
1130360184_11,331.4286038391151,6961.991242806639,15254.673306432791,8317.5640909414,3638.747674581997,1777.5720314013809,873.8567993115411,382.18793956222294,243.84386768943912,116.44788783536481,64.69327101964713,55.73574118615752,44.78764916744801,18.91034075958916,14.929216389149335,10.948092018709513,5.971686555659734,8.957529833489602,4.976405463049779
1130360184_12,448.5798654918026,10216.65564761219,22581.510428857342,11968.110811321296,5281.280283056823,2508.059870171945,1198.2066629358815,526.333708843715,301.04693195227645,168.46666059581028,118.62445331894334,69.77909018761373,54.82642800455365,34.889545093806866,25.917947783970817,17.943194619672106,9.968441455373393,7.974753164298713,4.984220727686695
1130360184_13,369.4273279113536,7670.346918871041,16856.24206707114,8949.899793173168,3925.2898291820907,1954.6788266576468,955.9305520078152,452.07549022036255,238.98263800195377,124.47012395935096,81.65240131733422,59.74565950048844,54.76685454211441,43.813483633691526,23.89826380019538,11.94913190009769,5.974565950048845,7.96608793339846,5.974565950048845
1130360184_14,336.68429098800016,8184.01815016985,18210.83493444562,9962.069805239611,4343.0281322712435,2064.930577568415,990.1307255682608,486.1003964560476,259.9840235144025,171.33046760336103,122.52120648379888,77.69637484338465,44.824831640414224,23.906576874887584,17.92993265616569,8.964966328082845,10.95718106765681,8.964966328082845,7.968858958295861
1130360184_15,345.54142520878236,7729.373321240832,16586.98420663599,8832.715970034293,3954.3083559195243,2046.3620426629618,905.179122520989,462.0496290976224,250.94074683750188,177.25179736934658,97.58806821458406,59.74779686607188,63.73098332381001,40.827661191815785,17.924339059821563,21.90752551755969,9.957966144345313,4.978983072172657,6.970576301041719
1130360184_16,371.5309012249009,8009.329696379163,17748.81804001745,9371.941688002928,4146.603597317057,2101.6895484840234,996.0613973857933,539.8652773830999,301.80660340789535,192.23984969545808,137.45647283923944,94.62583275165036,56.775499650990206,33.86608751111697,12.94879816601531,7.968491179086346,12.948798166015312,4.980306986928966,5.976368384314759
1130360184_17,433.53476084612305,9252.728091253808,20446.89460579094,10886.207339591267,4731.010367210451,2346.07086673971,1086.32848120063,547.1507671368311,298.9894902387055,177.40043087496528,124.5789542661273,84.71368890096656,56.80800314535405,21.925895950838402,27.905685755612517,14.949474511935277,9.966316341290185,9.966316341290185,6.976421438903129
1130360184_3,152.4772872035517,3349.549757205295,7229.799682859315,3830.744312925594,1739.6272312768854,818.822834528164,374.26243222689965,176.23998131319613,75.24853134720732,36.634153419035144,31.683592146192563,22.772581855075906,13.861571563959247,8.911010291116657,4.950561272842588,6.930785781979623,5.940673527411105,0.9901122545685176,5.940673527411105
1130360184_4,166.62200814963654,4064.3868416500623,8878.57271997349,4786.415543631821,2055.0047671788507,1004.6910372356059,433.4155807225664,203.31852184925887,127.94189911489948,66.45044372634314,39.671906702294415,35.70471603206497,17.852358016032483,7.9343813404588825,14.876965013360405,2.9753930026720807,1.9835953351147206,0.0,4.958988337786802
1130360184_7,113.49640734297957,2545.280300326472,5592.905568805785,3020.978285885743,1289.911342584994,616.8283007770629,295.09065909174683,141.130315217792,72.04554553076093,48.359338780921725,23.68620674983921,11.843103374919606,10.856178093676304,4.934626406216502,3.947701124973202,1.973850562486601,2.9607758437299014,0.9869252812433005,0.9869252812433005
1130360184_9,206.3485346982486,4173.597526324673,8987.073922266509,4907.722120924212,2099.199516449491,977.1793590277639,480.15716727861695,208.3326552241933,110.11868918993075,77.38070051184323,49.60301314861746,26.78562710025343,29.761807889170477,14.880903944585237,7.936482103778793,6.944421840806444,2.9761807889170475,0.9920602629723492,5.952361577834095
1130360185_0,399.65381869349045,9139.215754162862,20040.496225158873,10758.760530663914,4611.466880535613,2336.1310499190567,1118.2333779902651,581.0428336616084,355.801529360539,185.37558672565893,123.58372448377263,81.72472102959159,42.85564639356631,41.85900345418105,22.92278760586105,13.953001151393682,6.976500575696841,12.95635821200842,9.96642939385263
1130360185_1,415.70444696576635,9576.155677585495,20771.26584407364,11044.579299601262,5063.220350453544,2714.5400697548725,1449.48265201013,831.4088939315327,440.62677592054854,316.01513114663777,192.40037953091823,147.54018741231036,105.67067476827633,57.819803175094606,35.8881536948863,31.90058106212116,13.956504214678006,12.95961105648672,8.972038423721575
1130360185_2,541.7248428148779,11707.442044995567,25188.708713425483,13679.799345630949,6369.008096740664,3414.9615781866064,1983.3314687218735,1207.1584895138164,741.2551716601369,468.89627278635845,323.23913272931935,213.49745186442703,146.65479170126528,97.76986113417686,63.84970523048285,34.917807547920305,36.913110836372894,23.94363946143107,18.955381240299594
1130360186_0,279.3843957985909,4517.046999215076,8322.66159055731,4653.745792873672,2793.843957985909,1879.8578631590906,1385.9461634437248,999.7970163935291,676.5093583980166,446.0172318641791,334.2634735447427,243.46354491020065,184.5932615097833,139.69219789929545,86.80872298027647,63.859290468249355,40.90985795622224,40.90985795622224,41.90765936978863
1130360186_1,497.31755919651954,7844.235798170002,14518.077661845386,8082.908281398854,4684.571626889303,3328.432579923694,2344.782387537004,1662.7183455064362,1160.407638125212,822.870820839221,602.1736710753037,424.417595699841,330.54640982740557,220.6971497639173,167.7697790060548,123.83007498065948,76.89448204444179,75.89585240750098,58.91914857950734
1130360187_0,753.3672220542005,12176.772327817693,23053.636491321704,12704.329215410024,7286.879509869077,5236.601605817061,3567.0039558799676,2563.846540836974,1834.4591773096977,1304.903968173456,921.2262317426696,642.4603763671763,484.5929743982589,375.684450255145,220.81453060209324,179.84893895193113,116.90181031875524,90.92363024792074,83.92950484423454
1130360188_0,241.69200610178538,2490.8258810655075,4660.061572193928,3140.997352025269,2242.1427838781333,1816.6849549551557,1338.294579241291,1059.6496631156788,735.0632912847688,542.3089227821052,358.5430999609131,291.62837099884854,208.73400526972375,157.7989130747194,114.85363926324513,85.89054762294853,59.92363787647572,44.942728407356796,39.94909191765048
1130360199_1,155.77050963484666,779.851077082149,1928.1593211851853,1597.6462526650937,1225.194970012544,1097.3832697993362,826.7819357541861,674.0070128430866,484.28652033910663,378.4424561000442,286.57779657180123,212.6866573860406,154.77198072693093,112.83376659447227,81.87937044908605,57.91467665910966,53.92056102744692,41.93821413245871,35.94704068496461
1130360199_2,167.71801836143942,1284.8398192331697,3019.922652043775,2398.966655491303,1733.0861897348739,1538.4134898510606,1248.9002438700043,868.5397379431685,671.8703949836234,475.20105202407836,381.35882746470156,262.55856445868193,168.71633989930513,126.78683530894527,94.84054609724252,70.88082918846547,62.89425688553978,36.9378969010313,23.95971690877706
1130360201_0,343.59656848050514,4524.687369815955,9811.47991913954,6593.25857133667,4785.3812778781985,3748.598609032953,2948.537994635032,2125.5043538561486,1486.254924124976,1143.6571828784256,800.0606143979204,586.3115863315597,429.4957106006314,301.64582465439696,197.76779232308144,145.8287761574237,109.87099573504526,73.91321531266681,50.94018893170281
1130360202_0,166.40756705197407,1916.1781523409948,3983.817084274206,2582.804873046208,1752.7599427809723,1379.0902562870187,1032.3247872206296,787.1974728805959,537.0878960539762,350.75127905565796,296.9428442005285,209.2550244366141,141.4962546190438,101.63815472635541,90.6771772558661,41.851004887322816,33.87938490878514,21.921954940978623,21.92195494097862
1130360203_0,437.35085145169836,7891.287166718657,16263.859973619321,9800.453440635658,6065.996398559514,4703.0194299942905,3306.092851955647,2403.4326471329637,1660.5353104204894,1278.1029448816755,947.5935114786798,604.1033450417295,504.2515524728485,296.5598239295763,221.6709795029156,126.81177656247874,121.81918693403472,66.90070102115021,48.92737835875164
1130360203_1,321.3358199238345,5774.065385339461,12067.058181736045,7357.791926392646,4565.563279973736,3403.9642290689426,2444.946455942219,1750.382074988838,1228.4608519448457,909.1209066789231,655.6448251240971,476.01610591201575,324.3296319107025,241.50083360735388,185.6163431858174,109.77310618516086,65.86386371109651,44.907179803020355,34.927806513460276
1130360203_2,488.28164645894117,8137.028910007998,16936.08385601248,10320.81615091946,6466.486589914321,4688.102924590447,3426.9583039817708,2553.243701422316,1802.3484087083616,1287.1064259418715,873.7146025594551,638.0612926119906,469.3095579462216,297.56223035739157,219.67681435780585,141.7913983582201,99.85309743536628,63.90598235863443,61.908920409927106
1130360204_0,551.4056120600821,10423.859436665638,23275.698376706143,13257.66549358201,6672.705887714411,3809.9834424621586,2095.9395959318135,1305.2259424713336,801.681938691331,521.4921068850325,330.04567376471465,277.1984812887935,175.4925636936247,123.64248805687193,80.7664639726341,68.80106190261422,69.79817874178255,34.899089370891275,38.88755672756456
1130360205_0,516.6129217364969,10517.760371878563,23532.815639564444,12733.810395234734,5836.329764482588,3085.7150190206985,1649.5709894829458,927.5096857431315,590.4147676988536,352.05475168529614,236.3653715280884,179.51800369221903,127.65724707002241,63.828623535011204,50.863434379462056,41.887534194851106,28.922345039301952,22.938411582894652,23.9357338256292
1130360205_1,689.6303341203842,14200.795982921778,31284.865533533553,17074.0893721151,7833.442102041817,4310.439092714819,2278.474750791371,1294.4291510190137,772.4658156428038,494.01883558551407,345.31417598502594,238.52626607058156,154.69276669849432,89.82160647009346,52.894946032388376,57.885035280726896,35.928642588037384,24.95044624169263,19.960356993354104
1130360205_2,1225.5692201169595,24574.31093931341,54035.91625029127,29065.06824464825,13363.399018699922,7013.811787825012,3726.6493563621643,2166.470772969589,1240.5517289203453,782.0869595367394,519.3936385173748,369.5685504835167,280.67233158342754,169.80176643837254,114.8659008259579,93.89038850121776,58.93120129331753,61.92770305399469,46.94519425060888
1130360206_0,213.96067969712666,4790.728893311479,10190.499349295707,5452.5142514444515,2616.291288017423,1499.7150897840459,930.4801651944811,525.44762269806,363.23557250907555,237.84466254703847,167.18787994938268,117.42958234539975,96.53109735172693,68.66645069349646,36.82114022694738,27.86464665823045,21.893650945752498,11.941991424955908,9.95165952079659
1130360206_1,288.72754274188856,5176.187912810617,10894.984483532711,5812.384119059123,2761.828288158617,1619.86107600363,989.6385430532318,643.1654917629655,385.3019277279685,277.77580836202384,214.05662651553806,129.42958812567417,100.55683385148532,72.67969179364782,28.872754274188857,30.863978706891537,19.912244327026798,12.942958812567419,12.942958812567419
1130360207_0,110.49283177754563,2043.619672426137,3819.4684282021854,2178.998277126553,1249.2658007281061,978.5085913272736,648.0255269115515,524.5920932141131,309.5790151605107,217.00393988743195,170.2186867924352,123.43343369743839,93.57050618999361,67.68930235020814,33.84465117510407,34.840082092018896,11.945171002977906,14.931463753722383,13.936032836807557
1130360207_1,398.3541093485832,5784.620825979176,10883.353749395756,6198.94903495076,3668.0526259315657,2766.5143784584566,1954.8304413647265,1402.7256231447607,975.4184582294882,656.9348469959091,454.26345802908605,365.407528876144,260.57750010020106,183.70214566450957,111.81869736100582,82.86564179431682,54.91096745406535,40.93363028393963,31.948199246001657
1130360208_0,290.52352084083316,3557.165995724703,6886.705315326691,4229.064035332541,2607.723149265485,2095.563127989378,1546.4636899740567,1137.135017999,785.7113776691947,585.0404921399596,391.35814491273743,318.4776740488859,229.62340135186125,151.7511174151431,84.86082223873133,68.88702040555837,60.900119488971896,37.93777935378577,24.959065364332748
1130360209_0,125.60230393222217,1204.18716785813,2298.721530696066,1546.1045507847348,1053.6637718758636,852.3013481115074,659.9105174851672,487.45656049886225,360.85741288463834,224.28982845039673,207.34348585636675,145.53917757225744,91.70961874416221,50.83902778208993,59.81062092010579,31.898997824056426,26.914779414047604,10.965280502019395,7.974749456014106
1130360226_3,81.82163289498793,505.897169240962,1263.2461859153016,1093.6159713769118,871.1010428942009,751.3620679259257,577.7405542219269,457.00375446224973,348.24085219939985,262.4279201388028,205.55190702887208,146.6802443361369,109.7607270542521,63.86078664974668,63.86078664974668,46.897765195907716,31.93039332487334,22.94997020225271,16.963021453838962
1130360226_4,94.7977515576543,572.7779936220376,1372.0727199134178,1082.6901098953151,882.1180250206991,751.3969149780388,644.6247105920493,461.01643389090833,389.1697169208967,263.4379622233762,185.60401883919687,159.65937104447042,109.76581759307341,75.83820124612345,61.868006279732285,54.8829087965367,31.931874208894083,21.95316351861468,21.953163518614684
1130360226_5,99.79785881647801,556.8720521959472,1614.7293556506143,1247.473235205975,971.033166284331,865.2474359388643,684.6133114810392,528.9286517273334,375.23994914995734,294.40368350861013,189.6159317513082,154.68668116554096,106.78370893363146,84.82817999400632,56.88477952539246,44.9090364674151,29.939357644943403,34.929250585767306,23.951486115954726
1130360226_6,80.83692420578657,631.7255928674433,1573.8250552163634,1295.3867607297652,1052.8759881124054,822.341056118125,726.5343311334893,476.0396647674099,395.20274056162333,293.40809526544757,252.4906398032593,143.71008747695396,122.7523663865648,78.84095076860666,74.84900389424683,37.9234953064184,27.943628120518817,29.939601557698737,19.959734371799154
1130360227_0,95.82342413723539,781.5598031193263,2020.277192226713,1636.9834956777713,1325.5573672317564,1161.8590176639793,865.4052992394072,661.780522947782,501.0766553842935,325.4003777993619,261.51809504120496,219.59534698116445,153.71674288681513,122.77376217583287,84.84365678817719,62.88412209006073,34.93562338336708,36.93194471955948,28.94665937478986
1130360227_1,56.8066593644691,641.8155900125981,1607.5287992085725,1181.9771580045672,961.7267769598715,757.4221248595878,621.8834288320827,429.5380734401084,336.85352395071146,252.1418389335207,189.35553121489698,143.51156049971138,101.6540220206289,66.77273995472683,42.85414653810826,35.877890124927845,14.949120885386602,17.938945062463922,11.959296708309282
1130360228_1,718.2911648019995,6502.583020439799,13420.755922044593,8793.322437534353,5810.266223210611,4543.516296967308,3456.588915458857,2568.4653472961627,1866.1584086928165,1400.6178206570285,1056.9569573859742,801.2093382075154,577.430171426364,411.59382461533204,299.7042412247564,283.72001502610266,248.75452021654783,210.79198299474533,191.8107143838441
