filename_code,MET_start,MET_end,MJD_mid,interval_time(s),ObsID(RXTE),number_PCUs,which_PCUs(string),spec_filename,spec_MJD,spec_exposure(s),PCA_crate_raw(c/s/PCU),PCA_crate_normalized(c/s/PCU),soft_color(3.6-5.0/2.2-3.6_keV),err_soft_col,hard_color(8.6-18.0/5.0-8.6_keV),err_hard_col,PDS_name,PDS_integrated_rms_(0.1_10Hz),err_PDS_rms,PDS_low_chan_PCU2_0_255,PDS_high_chan_PCU2_0_255,PDS_source_crate(c/s/PCU),sample_std_dev_PDS_source_crate(c/s/PCU),deadtime_correction,average_pointing_offset(deg)
d4232b_b,365684899.4,365687344.4,53585.47826,2445,91702-01-25-11,4,234,bs.s1655_4232b_b.2.pha,53585.47818,2432,1606.95,1681.68,0.739,0.005,0.092,0.005,seg4232b_b_rsfft.asc,0.025,0.0008,1,94,1683.723,49.211,1.035,0.005
d4233_a,365769814.4,365773203.4,53586.46654,3389,91702-01-26-10,3,23,bs.s1655_4233_a.2.pha,53586.46661,3344,1573.82,1646.99,0.736,0.005,0.071,0.005,seg4233_a_rsfft.asc,0.0252,0.0008,1,94,1699.038,51.288,1.033,0.005
d4233_b,365775507.4,365775893.4,53586.51505,386,91702-01-26-10,3,23,bs.s1655_4233_b.2.pha,53586.51503,384,1557.43,1629.66,0.74,0.005,0.069,0.005,seg4233_b_rsfft.asc,0.0269,0.0013,1,94,1683.959,51.374,1.032,0.004
d4234_a,365860785.4,365863782.4,53587.51718,2997,91702-01-27-10,3,23,bs.s1655_4234_a.2.pha,53587.51735,2960,1578.32,1650.76,0.736,0.005,0.071,0.005,seg4234_a_rsfft.asc,0.0249,0.0008,1,94,1704.518,48.901,1.034,0.005
d4234_b,365866051.4,365869444.4,53587.58042,3393,91702-01-27-10,3,24,bs.s1655_4234_b.2.pha,53587.58041,3376,1587.36,1660.49,0.737,0.005,0.07,0.005,seg4234_b_rsfft.asc,0.0244,0.0008,1,94,1702.587,45.644,1.034,0.005
d4235_a,365928340.4,365929490.4,53588.28837,1150,91702-01-28-10,2,2,bs.s1655_4235_a.2.pha,53588.28837,1120,1547.27,1619.79,0.73,0.005,0.07,0.005,seg4235_a_rsfft.asc,0.0235,0.0016,1,94,1752.851,46.309,1.03,0.004
d4236a_a,365996269.4,365997634.4,53589.07583,1365,91702-01-27-11,3,23,bs.s1655_4236a_a.2.pha,53589.07596,1312,1544.24,1616.06,0.728,0.005,0.069,0.005,seg4236a_a_rsfft.asc,0.0242,0.0012,1,94,1668.467,45.971,1.031,0.005
d4236b_a,366001971.4,366003634.4,53589.14355,1663,91702-01-27-12,3,23,bs.s1655_4236b_a.2.pha,53589.14365,1616,1520.86,1591.65,0.725,0.005,0.069,0.005,seg4236b_a_rsfft.asc,0.0244,0.0011,1,94,1643.976,44.91,1.031,0.005
d4237a_a,366086889.4,366088482.4,53590.12599,1593,91702-01-27-13,3,23,bs.s1655_4237a_a.2.pha,53590.12605,1552,1546.89,1619.03,0.723,0.005,0.072,0.005,seg4237a_a_rsfft.asc,0.0224,0.0012,1,94,1672.953,47.228,1.032,0.005
d4237b_a,366120910.4,366122578.4,53590.52019,1668,91702-01-29-10,3,23,bs.s1655_4237b_a.2.pha,53590.52031,1616,1495.92,1563.98,0.719,0.005,0.077,0.005,seg4237b_a_rsfft.asc,0.0272,0.0011,1,94,1618.285,48.91,1.035,0.005
d4237b_b,366122666.4,366124197.4,53590.53972,1531,91702-01-29-10,2,2,bs.s1655_4237b_b.2.pha,53590.53976,1504,1502.51,1571.44,0.721,0.005,0.076,0.005,seg4237b_b_rsfft.asc,0.0258,0.0015,1,94,1704.585,53.648,1.03,0.004
d4237b_c,366126451.4,366129859.4,53590.59439,3408,91702-01-29-10,3,12,bs.s1655_4237b_c.2.pha,53590.59429,3376,1521.55,1590.92,0.722,0.005,0.078,0.005,seg4237b_c_rsfft.asc,0.0247,0.0008,1,94,1670.981,56.107,1.034,0.004
d4239_a,366273703.4,366277047.4,53592.29833,3344,91702-01-31-10,3,23,bs.s1655_4239_a.2.pha,53592.29846,3296,1484.04,1553.45,0.726,0.005,0.103,0.005,seg4239_a_rsfft.asc,0.0268,0.0008,1,94,1603.536,53.55,1.032,0.005
d4239_b,366279331.4,366282221.4,53592.36084,2890,91702-01-31-10,3,23,bs.s1655_4239_b.2.pha,53592.36078,2880,1478.67,1547.77,0.722,0.005,0.1,0.005,seg4239_b_rsfft.asc,0.0254,0.0009,1,94,1599.479,52.227,1.033,0.004
d4239_c,366282328.4,366282708.4,53592.381,380,91702-01-31-10,2,2,bs.s1655_4239_c.2.pha,53592.38105,368,1492.24,1561.95,0.723,0.005,0.098,0.005,seg4239_c_rsfft.asc,0.0274,0.0018,1,94,1691.146,46.949,1.031,0.004
d4240_a,366358610.4,366361965.4,53593.28111,3355,91702-01-32-10,3,12,bs.s1655_4240_a.2.pha,53593.28124,3296,1438.43,1504.04,0.714,0.005,0.086,0.005,seg4240_a_rsfft.asc,0.0254,0.0008,1,94,1579.865,51.454,1.032,0.005
d4240_b,366364227.4,366367625.4,53593.34637,3398,91702-01-32-10,3,23,bs.s1655_4240_b.2.pha,53593.34633,3392,1454.46,1520.57,0.713,0.005,0.084,0.005,seg4240_b_rsfft.asc,0.0234,0.0008,1,94,1573.241,48.447,1.032,0.004
d4240_c,366369875.4,366373288.4,53593.41183,3413,91702-01-32-10,3,24,bs.s1655_4240_c.2.pha,53593.41179,3408,1437.89,1503.18,0.713,0.005,0.082,0.005,seg4240_c_rsfft.asc,0.025,0.0008,1,94,1543.265,49.334,1.032,0.004
d4241_a,366437864.4,366441223.4,53594.19843,3359,91702-01-33-10,3,23,bs.s1655_4241_a.2.pha,53594.19855,3312,1413.14,1478.62,0.718,0.005,0.088,0.005,seg4241_a_rsfft.asc,0.0248,0.0008,1,94,1527.388,50.38,1.031,0.004
d4242a_a,366534100.4,366537466.4,53595.31231,3366,91702-01-33-12,3,23,bs.s1655_4242a_a.2.pha,53595.31244,3328,1336.96,1397.8,0.714,0.005,0.081,0.005,seg4242a_a_rsfft.asc,0.0311,0.0009,1,94,1446.878,49.344,1.031,0.004
d4242b_a,366593441.4,366594077.4,53595.98333,636,91702-01-34-11,5,1234,bs.s1655_4242b_a.2.pha,53595.98346,592,1321.35,1381.32,0.713,0.005,0.094,0.005,seg4242b_a_rsfft.asc,0.0294,0.0014,1,94,1378.135,48.79,1.029,0.006
d4244_a,366703892.4,366705354.4,53597.26647,1462,91702-01-33-11,3,23,bs.s1655_4244_a.2.pha,53597.26652,1440,1429.55,1494.76,0.713,0.005,0.123,0.005,seg4244_a_rsfft.asc,0.0187,0.0013,1,94,1547.109,47.782,1.035,0.004
d4245a_a,366777465.4,366780903.4,53598.12945,3438,91702-01-34-10,3,23,bs.s1655_4245a_a.2.pha,53598.12957,3408,1289.59,1348.68,0.704,0.005,0.096,0.005,seg4245a_a_rsfft.asc,0.0264,0.0008,1,94,1395.176,48.926,1.03,0.004
d4245b_a,366851092.4,366852162.4,53598.96791,1070,91702-01-34-12,2,2,bs.s1655_4245b_a.2.pha,53598.968,1024,1405.11,1468.34,0.712,0.005,0.15,0.005,seg4245b_a_rsfft.asc,0.022,0.0017,1,94,1593.784,46.661,1.03,0.004
d4247a_a,366947796.4,366950749.4,53600.09807,2953,91702-01-35-10,3,23,bs.s1655_4247a_a.2.pha,53600.09809,2928,1491.91,1560.99,0.723,0.005,0.225,0.005,seg4247a_a_rsfft.asc,0.0161,0.0009,1,94,1607.321,48.92,1.032,0.004
d4247b_a,366952948.4,366955538.4,53600.1556,2590,91702-01-35-11,3,23,bs.s1655_4247b_a.2.pha,53600.15559,2560,1502.93,1572.92,0.719,0.005,0.226,0.005,seg4247b_a_rsfft.asc,0.0168,0.001,1,94,1620.335,50.22,1.033,0.004
d4247b_b,366955667.4,366956411.4,53600.17638,744,91702-01-35-11,3,23,bs.s1655_4247b_b.2.pha,53600.17633,736,1519.76,1590.82,0.718,0.005,0.227,0.005,seg4247b_b_rsfft.asc,0.0173,0.0018,1,94,1636.642,45.987,1.035,0.004
d4248a_a,367028754.4,367030012.4,53601.02527,1258,91702-01-39-12,3,23,bs.s1655_4248a_a.2.pha,53601.02541,1216,1454.25,1520.46,0.72,0.005,0.196,0.005,seg4248a_a_rsfft.asc,0.0147,0.0015,1,94,1565.064,39.449,1.03,0.005
d4248b_a,367037860.4,367041337.4,53601.14351,3477,91702-01-39-10,2,2,bs.s1655_4248b_a.2.pha,53601.14355,3440,1434.42,1499.51,0.715,0.005,0.201,0.005,seg4248b_a_rsfft.asc,0.0162,0.0011,1,94,1619.014,48.175,1.032,0.003
d4248b_b,367043491.4,367046996.4,53601.20884,3505,91702-01-39-10,2,2,bs.s1655_4248b_b.2.pha,53601.20883,3504,1416.05,1479.92,0.711,0.005,0.19,0.005,seg4248b_b_rsfft.asc,0.0144,0.0011,1,94,1600.59,49.395,1.033,0.003
d4248c_a,367090776.4,367092290.4,53601.7446,1514,91702-01-39-13,3,23,bs.s1655_4248c_a.2.pha,53601.74466,1472,1353.11,1415.82,0.716,0.005,0.172,0.005,seg4248c_a_rsfft.asc,0.0179,0.0014,1,94,1460.983,38.71,1.028,0.005
d4250a_a,367225044.4,367228190.4,53603.30807,3146,91702-01-40-10,2,2,bs.s1655_4250a_a.2.pha,53603.30818,3104,1239.16,1294.46,0.696,0.005,0.179,0.005,seg4250a_a_rsfft.asc,0.0195,0.0012,1,94,1403.361,55.001,1.029,0.004
d4250b_a,367272148.4,367273490.4,53603.84282,1342,91702-01-40-13,3,23,bs.s1655_4250b_a.2.pha,53603.84281,1312,1243.01,1299.35,0.691,0.005,0.179,0.005,seg4250b_a_rsfft.asc,0.0157,0.0016,1,94,1343.363,42.034,1.027,0.004
d4250c_a,367283378.4,367284815.4,53603.97334,1437,91702-01-40-14,3,23,bs.s1655_4250c_a.2.pha,53603.97346,1392,1151.72,1204.45,0.687,0.005,0.177,0.005,seg4250c_a_rsfft.asc,0.019,0.0014,1,94,1243.501,36.699,1.026,0.004
d4251_a,367309956.4,367313132.4,53604.29102,3176,91702-01-39-11,3,24,bs.s1655_4251_a.2.pha,53604.29105,3152,1249.26,1304.33,0.697,0.005,0.204,0.005,seg4251_a_rsfft.asc,0.0153,0.001,1,94,1338.772,43.682,1.03,0.003
d4251_b,367315651.4,367318795.4,53604.35675,3144,91702-01-39-11,3,12,bs.s1655_4251_b.2.pha,53604.3567,3136,1227.47,1281.52,0.687,0.005,0.192,0.005,seg4251_b_rsfft.asc,0.0152,0.0011,1,94,1345.094,39.257,1.029,0.003
d4252_a,367377508.4,367381089.4,53605.07522,3581,91702-01-40-11,2,2,bs.s1655_4252_a.2.pha,53605.07522,3552,1077.29,1125.95,0.668,0.005,0.144,0.005,seg4252_a_rsfft.asc,0.0154,0.0014,1,94,1225.403,33.475,1.027,0.003
d4253a_a,367464692.4,367466046.4,53606.07141,1354,91702-01-41-13,2,2,bs.s1655_4253a_a.2.pha,53606.07142,1328,981.53,1026.76,0.659,0.005,0.095,0.005,seg4253a_a_rsfft.asc,0.02,0.002,1,94,1120.556,32.577,1.027,0.004
d4253b_a,367541604.4,367543492.4,53606.96468,1888,91702-01-41-10,2,3,bs.s1655_4253b_a.3.pha,53606.96476,1872,908.49,1060.92,0.72,0.005,0.068,0.005,seg4253b_a_rsfft.asc,0.0195,0.0021,1,33,1049.58,28.757,1.025,0.002
d4253b_b,367543553.4,367545352.4,53606.98672,1799,91702-01-41-10,3,23,bs.s1655_4253b_b.2.pha,53606.9867,1776,940.43,983.46,0.652,0.005,0.075,0.005,seg4253b_b_rsfft.asc,0.0176,0.0016,1,33,1016.337,27.596,1.024,0.003
d4254a_a,367547987.4,367551009.4,53607.04512,3022,91702-01-41-14,3,23,bs.s1655_4254a_a.2.pha,53607.04503,3008,945.56,988.89,0.65,0.005,0.072,0.005,seg4254a_a_rsfft.asc,0.0177,0.0012,1,94,1026.053,25.852,1.025,0.003
d4254b_a,367553316.4,367556672.4,53607.10873,3356,91702-01-41-12,3,23,bs.s1655_4254b_a.2.pha,53607.10874,3328,934.66,977.22,0.647,0.005,0.07,0.005,seg4254b_a_rsfft.asc,0.0171,0.0013,1,94,1016.114,26.876,1.026,0.003
d4254c_a,367620877.4,367624651.4,53607.89311,3774,91702-01-41-11,4,123,bs.s1655_4254c_a.2.pha,53607.89328,3712,881.64,923.04,0.654,0.005,0.066,0.005,seg4254c_a_rsfft.asc,0.0208,0.001,1,94,943.204,23.569,1.023,0.003
d4255_a,367651588.4,367652978.4,53608.23476,1390,91702-01-45-10,3,23,bs.s1655_4255_a.2.pha,53608.23476,1360,791.72,826.99,0.661,0.005,0.067,0.005,seg4255_a_rsfft.asc,0.023,0.0019,1,94,860.903,22.807,1.026,0.004
d4255_b,367655075.4,367658643.4,53608.28772,3568,91702-01-45-10,3,23,bs.s1655_4255_b.2.pha,53608.28763,3552,821.07,858.33,0.646,0.005,0.068,0.005,seg4255_b_rsfft.asc,0.0193,0.0013,1,94,891.837,25.988,1.024,0.003
d4256a_a,367723044.4,367726638.4,53609.07455,3594,91702-01-45-11,2,2,bs.s1655_4256a_a.2.pha,53609.07466,3552,808.48,844.76,0.631,0.005,0.082,0.005,seg4256a_a_rsfft.asc,0.0213,0.0015,1,94,924.971,27.996,1.024,0.003
d4256b_a,367792423.4,367793584.4,53609.86347,1161,91702-01-46-11,2,2,bs.s1655_4256b_a.2.pha,53609.86355,1120,793.47,829.44,0.629,0.005,0.123,0.005,seg4256b_a_rsfft.asc,0.0215,0.0024,1,94,904.604,27.138,1.021,0.004
d4256c_a,367802612.4,367805405.4,53609.99084,2793,91702-01-46-10,2,2,bs.s1655_4256c_a.2.pha,53609.99087,2768,790,825.33,0.625,0.005,0.124,0.005,seg4256c_a_rsfft.asc,0.0181,0.0019,1,94,903.062,26.395,1.023,0.003
d4257a_a,367848461.4,367851311.4,53610.52183,2850,91702-01-47-12,2,2,bs.s1655_4257a_a.2.pha,53610.52198,2800,738.36,771.92,0.623,0.005,0.099,0.005,seg4257a_a_rsfft.asc,0.0207,0.002,1,94,846.317,26.174,1.019,0.003
d4257b_a,367881332.4,367884234.4,53610.90259,2902,91702-01-46-12,3,23,bs.s1655_4257b_a.2.pha,53610.90263,2880,689.91,721.06,0.622,0.005,0.091,0.005,seg4257b_a_rsfft.asc,0.0196,0.0016,1,94,750.362,21.929,1.022,0.002
d4257c_a,367887508.4,367890981.4,53610.97737,3473,91702-01-47-10,3,23,bs.s1655_4257c_a.2.pha,53610.97744,3456,705.48,737.33,0.615,0.005,0.094,0.005,seg4257c_a_rsfft.asc,0.0187,0.0014,1,94,768.231,21.674,1.022,0.003
d4257c_b,367892659.4,367893125.4,53611.01959,466,91702-01-47-10,3,23,bs.s1655_4257c_b.2.pha,53611.01957,464,707.6,738.93,0.612,0.005,0.104,0.005,seg4257c_b_rsfft.asc,0.0237,0.0031,1,94,771.525,21.369,1.025,0.001
d4259a_a,368057796.4,368059625.4,53612.93878,1829,91702-01-48-10,2,2,bs.s1655_4259a_a.2.pha,53612.93883,1792,632.8,661.05,0.599,0.005,0.08,0.005,seg4259a_a_rsfft.asc,0.0208,0.0027,1,94,728.673,23.024,1.022,0.003
d4259b_a,368062851.4,368064184.4,53612.99442,1333,91702-01-48-12,2,2,bs.s1655_4259b_a.2.pha,53612.99457,1296,634.48,663.35,0.6,0.005,0.077,0.005,seg4259b_a_rsfft.asc,0.0256,0.0031,1,94,726.769,21.704,1.019,0.003
d4260_a,368079572.4,368083042.4,53613.20032,3470,91702-01-48-11,3,23,bs.s1655_4260_a.2.pha,53613.20041,3424,619.2,647.2,0.599,0.005,0.078,0.005,seg4260_a_rsfft.asc,0.0168,0.0017,1,94,674.696,18.28,1.02,0.003
d4260_b,368085267.4,368086925.4,53613.25575,1658,91702-01-48-11,3,23,bs.s1655_4260_b.2.pha,53613.25568,1648,619.77,647.79,0.605,0.005,0.078,0.005,seg4260_b_rsfft.asc,0.0225,0.0022,1,94,674.668,19.404,1.019,0.002
d4261a_a,368170228.4,368173682.4,53614.24948,3454,91702-01-49-11,3,12,bs.s1655_4261a_a.2.pha,53614.24948,3424,592,619.49,0.595,0.005,0.07,0.005,seg4261a_a_rsfft.asc,0.0179,0.0017,1,94,655.897,18.09,1.019,0.002
d4261a_b,368176051.4,368176434.4,53614.29911,383,91702-01-49-11,2,2,bs.s1655_4261a_b.2.pha,53614.29902,368,593.78,621.05,0.595,0.005,0.067,0.005,seg4261a_b_rsfft.asc,0.0294,0.005,1,94,683.358,21.353,1.019,0.001
d4261b_a,368199533.4,368201810.4,53614.58185,2277,91702-01-49-13,2,2,bs.s1655_4261b_a.2.pha,53614.58198,2224,580.77,607.05,0.599,0.005,0.075,0.005,seg4261b_a_rsfft.asc,0.02,0.0024,1,94,666.78,21.148,1.017,0.003
d4262_a,368260926.4,368264338.4,53615.29899,3412,91702-01-50-10,4,123,bs.s1655_4262_a.2.pha,53615.29911,3360,550.95,576.54,0.591,0.005,0.072,0.005,seg4262_a_rsfft.asc,0.0174,0.0017,1,94,593.062,14.738,1.018,0.003
d4262_b,368266771.4,368270482.4,53615.36837,3711,91702-01-50-10,3,23,bs.s1655_4262_b.2.pha,53615.36828,3696,548.68,574.62,0.59,0.005,0.072,0.005,seg4262_b_rsfft.asc,0.0172,0.0019,1,94,600.642,16.663,1.018,0.002
d4262_c,368272643.4,368276422.4,53615.43672,3779,91702-01-50-10,3,23,bs.s1655_4262_c.2.pha,53615.4367,3776,546.75,572.44,0.588,0.005,0.073,0.005,seg4262_c_rsfft.asc,0.0181,0.002,1,94,597.877,16.473,1.018,0.002
d4263a_a,368351604.4,368355314.4,53616.35022,3710,91702-01-50-11,2,2,bs.s1655_4263a_a.2.pha,53616.35031,3664,514.04,538.83,0.589,0.005,0.082,0.005,seg4263a_a_rsfft.asc,0.0216,0.0024,1,94,592.297,19.886,1.017,0.003
d4263b_a,368369188.4,368370773.4,53616.54145,1585,91702-01-52-13,3,23,bs.s1655_4263b_a.2.pha,53616.54161,1552,512.41,536.31,0.581,0.005,0.078,0.005,seg4263b_a_rsfft.asc,0.0191,0.0025,1,94,559.092,15.93,1.017,0.003
d4263c_a,368391278.4,368395396.4,53616.81178,4118,91702-01-52-14,2,2,bs.s1655_4263c_a.2.pha,53616.81198,4064,501.39,524.61,0.582,0.005,0.076,0.005,seg4263c_a_rsfft.asc,0.0204,0.0025,1,94,576.758,19.22,1.018,0.002
d4263d_a,368396964.4,368398445.4,53616.86233,1481,91702-01-52-17,2,2,bs.s1655_4263d_a.2.pha,53616.86235,1456,501.87,525.3,0.58,0.005,0.077,0.005,seg4263d_a_rsfft.asc,0.0254,0.0038,1,94,579.198,19.3,1.02,0.002
d4263e_a,368402639.4,368406725.4,53616.94308,4086,91702-01-52-16,2,2,bs.s1655_4263e_a.2.pha,53616.94318,4048,497.59,520.71,0.582,0.005,0.08,0.005,seg4263e_a_rsfft.asc,0.0246,0.0024,1,94,573.807,19.466,1.019,0.002
d4264a_a,368408308.4,368410866.4,53616.99985,2558,91702-01-52-15,2,2,bs.s1655_4264a_a.2.pha,53616.99985,2528,495.97,518.63,0.579,0.005,0.079,0.005,seg4264a_a_rsfft.asc,0.0218,0.0028,1,94,571.831,18.515,1.02,0.002
d4264b_a,368442324.4,368442706.4,53617.38097,382,91702-01-51-12,3,23,bs.s1655_4264b_a.2.pha,53617.38096,352,489.68,512.45,0.572,0.005,0.081,0.005,seg4264b_a_rsfft.asc,0.0309,0.0039,1,94,536.686,15.304,1.018,0.002
d4264b_b,368442835.4,368446162.4,53617.40392,3327,91702-01-51-12,3,23,bs.s1655_4264b_b.2.pha,53617.40383,3312,488.18,510.72,0.577,0.005,0.078,0.005,seg4264b_b_rsfft.asc,0.0195,0.0021,1,94,533.508,15.804,1.017,0.002
d4265a_a,368517988.4,368518866.4,53618.25958,878,91702-01-51-10,3,23,bs.s1655_4265a_a.2.pha,53618.25966,832,460.32,481.8,0.57,0.005,0.087,0.005,seg4265a_a_rsfft.asc,0.026,0.0034,1,94,501.474,15.4,1.017,0.004
d4265a_b,368521651.4,368524994.4,53618.31624,3343,91702-01-51-10,3,23,bs.s1655_4265a_b.2.pha,53618.31615,3328,457.31,478.95,0.569,0.005,0.082,0.005,seg4265a_b_rsfft.asc,0.0221,0.0021,1,94,501.032,15.536,1.016,0.002
d4265a_c,368527283.4,368531074.4,53618.38402,3791,91702-01-51-10,3,23,bs.s1655_4265a_c.2.pha,53618.38392,3776,454.66,476.15,0.57,0.005,0.081,0.005,seg4265a_c_rsfft.asc,0.0221,0.0021,1,94,497.987,15.46,1.016,0.002
d4265a_d,368532979.4,368535965.4,53618.44528,2986,91702-01-51-10,3,23,bs.s1655_4265a_d.2.pha,53618.44531,2960,451.26,472.21,0.572,0.005,0.085,0.005,seg4265a_d_rsfft.asc,0.0238,0.0022,1,94,494.216,15.367,1.016,0.002
d4265b_a,368549972.4,368553965.4,53618.64779,3993,91702-01-51-13,2,2,bs.s1655_4265b_a.2.pha,53618.64781,3952,435.79,455.75,0.565,0.005,0.085,0.005,seg4265b_a_rsfft.asc,0.0243,0.0024,1,94,502.276,18.543,1.016,0.002
d4265c_a,368555668.4,368556485.4,53618.69533,817,91702-01-51-14,2,2,bs.s1655_4265c_a.2.pha,53618.69541,800,423.74,443.3,0.568,0.005,0.083,0.005,seg4265c_a_rsfft.asc,0.0265,0.0052,1,94,489.004,16.992,1.018,0.002
d4265d_a,368563599.4,368565288.4,53618.79218,1689,91702-01-51-15,3,23,bs.s1655_4265d_a.2.pha,53618.79235,1648,425.92,445.7,0.56,0.005,0.09,0.005,seg4265d_a_rsfft.asc,0.0271,0.0027,1,94,466.113,15.186,1.018,0.003
d4265e_a,368566948.4,368570333.4,53618.84075,3385,91702-01-52-12,3,23,bs.s1655_4265e_a.2.pha,53618.84078,3360,432.62,452.43,0.56,0.005,0.09,0.005,seg4265e_a_rsfft.asc,0.0204,0.0022,1,94,473.704,15.356,1.019,0.002
d4265e_b,368570424.4,368570952.4,53618.86445,528,91702-01-52-12,2,2,bs.s1655_4265e_b.2.pha,53618.86448,512,424.85,443.79,0.55,0.005,0.094,0.005,seg4265e_b_rsfft.asc,0.0321,0.0057,1,94,494.17,17.574,1.022,0.001
d4266a_a,368602772.4,368603762.4,53619.24152,990,91702-01-52-11,3,23,bs.s1655_4266a_a.2.pha,53619.24161,944,428.88,448.21,0.559,0.005,0.103,0.005,seg4266a_a_rsfft.asc,0.0243,0.0036,1,94,468.259,14.887,1.016,0.003
d4266a_b,368606659.4,368609842.4,53619.2992,3183,91702-01-52-11,3,23,bs.s1655_4266a_b.2.pha,53619.29911,3168,426.88,446.43,0.554,0.005,0.102,0.005,seg4266a_b_rsfft.asc,0.0209,0.0023,1,94,468.866,14.184,1.016,0.002
d4266b_a,368636554.4,368638893.4,53619.64032,2339,91702-01-52-10,3,24,bs.s1655_4266b_a.2.pha,53619.6405,2288,425.47,445.23,0.554,0.005,0.125,0.005,seg4266b_a_rsfft.asc,0.0204,0.0028,1,94,461.641,14.039,1.017,0.003
d4266c_a,368649111.4,368650217.4,53619.77852,1106,91702-01-50-12,3,24,bs.s1655_4266c_a.2.pha,53619.77855,1088,426.26,445.05,0.556,0.005,0.133,0.005,seg4266c_a_rsfft.asc,0.0308,0.0033,1,94,464.679,14.713,1.02,0.002
d4266d_a,368657668.4,368659973.4,53619.8845,2305,91702-01-50-13,4,123,bs.s1655_4266d_a.2.pha,53619.88457,2288,423.34,442.37,0.554,0.005,0.153,0.005,seg4266d_a_rsfft.asc,0.021,0.0022,1,94,456.963,12.964,1.021,0.002
d4267a_a,368720004.4,368721065.4,53620.59878,1061,91702-01-50-14,2,2,bs.s1655_4267a_a.2.pha,53620.59883,1040,409.5,428.51,0.555,0.005,0.164,0.005,seg4267a_a_rsfft.asc,0.0227,0.0044,1,94,471.753,17.624,1.016,0.002
d4267b_a,368742658.4,368744404.4,53620.86495,1746,91702-01-50-15,3,24,bs.s1655_4267b_a.2.pha,53620.86513,1696,397.12,415.06,0.544,0.005,0.156,0.005,seg4267b_a_rsfft.asc,0.0232,0.003,1,94,433.899,13.548,1.021,0.003
d4268a_a,368776900.4,368779586.4,53621.26671,2686,91702-01-46-01,3,23,bs.s1655_4268a_a.2.pha,53621.2667,2656,371.01,387.59,0.539,0.005,0.119,0.005,seg4268a_a_rsfft.asc,0.0205,0.0027,1,94,406.774,13.947,1.015,0.002
d4268a_b,368782291.4,368785586.4,53621.33263,3295,91702-01-46-01,3,23,bs.s1655_4268a_b.2.pha,53621.33253,3280,357.62,373.8,0.547,0.005,0.123,0.005,seg4268a_b_rsfft.asc,0.0219,0.0024,1,94,392.245,13.394,1.015,0.002
d4268a_c,368787987.4,368791602.4,53621.4004,3615,91702-01-46-01,3,23,bs.s1655_4268a_c.2.pha,53621.40031,3600,361.14,377.69,0.544,0.005,0.121,0.005,seg4268a_c_rsfft.asc,0.0236,0.0021,1,94,395.652,15.03,1.015,0.002
d4268b_a,368799520.4,368801906.4,53621.52678,2386,91702-01-46-00,3,23,bs.s1655_4268b_a.2.pha,53621.52689,2336,366.02,382.5,0.543,0.005,0.123,0.005,seg4268b_a_rsfft.asc,0.0278,0.0027,1,94,399.395,14.575,1.015,0.003
d4268b_b,368802035.4,368803068.4,53621.54805,1033,91702-01-46-00,3,23,bs.s1655_4268b_b.2.pha,53621.548,1024,360.67,376.86,0.539,0.005,0.122,0.005,seg4268b_b_rsfft.asc,0.0263,0.0037,1,94,395.696,14.167,1.018,0.002
d4268b_c,368804963.4,368808731.4,53621.59777,3768,91702-01-46-00,3,23,bs.s1655_4268b_c.2.pha,53621.59772,3744,361.53,377.97,0.536,0.005,0.119,0.005,seg4268b_c_rsfft.asc,0.0244,0.0023,1,94,395.681,13.879,1.016,0.002
d4268c_a,368828548.4,368830445.4,53621.85992,1897,91702-01-46-04,2,2,bs.s1655_4268c_a.2.pha,53621.85994,1872,357.4,373.65,0.532,0.005,0.123,0.005,seg4268c_a_rsfft.asc,0.0291,0.0035,1,94,418.244,18.939,1.017,0.002
d4269a_a,368855972.4,368858290.4,53622.17976,2318,91702-01-71-01,3,23,bs.s1655_4269a_a.2.pha,53622.17976,2288,346.99,362.99,0.532,0.005,0.126,0.005,seg4269a_a_rsfft.asc,0.0268,0.003,1,94,380.59,13.133,1.021,0.002
d4269a_b,368861603.4,368864418.4,53622.24781,2815,91702-01-71-01,3,24,bs.s1655_4269a_b.2.pha,53622.24772,2800,345.75,361.51,0.532,0.005,0.115,0.005,seg4269a_b_rsfft.asc,0.021,0.0028,1,94,377.665,12.977,1.02,0.002
d4269b_a,368884292.4,368887973.4,53622.51543,3681,91702-01-71-00,3,23,bs.s1655_4269b_a.2.pha,53622.5155,3648,339.17,354.64,0.532,0.005,0.129,0.005,seg4269b_a_rsfft.asc,0.0197,0.0026,1,94,371.367,13.303,1.021,0.002
d4270_a,368969347.4,368972882.4,53623.49902,3535,91702-01-74-00,3,23,bs.s1655_4270_a.2.pha,53623.49911,3472,310.1,324.32,0.524,0.005,0.138,0.005,seg4270_a_rsfft.asc,0.0267,0.0026,1,94,340.027,13.212,1.021,0.002
d4270_b,368974883.4,368978544.4,53623.56382,3661,91702-01-74-00,3,23,bs.s1655_4270_b.2.pha,53623.56374,3632,308.51,322.48,0.524,0.005,0.152,0.005,seg4270_b_rsfft.asc,0.0278,0.0025,1,94,337.931,13.365,1.022,0.002
d4270_c,368980531.4,368984206.4,53623.62927,3675,91702-01-74-00,3,23,bs.s1655_4270_c.2.pha,53623.6292,3648,308.29,322.19,0.524,0.005,0.157,0.005,seg4270_c_rsfft.asc,0.0246,0.0027,1,94,338.224,12.862,1.023,0.002
